codeQuality,communication,problemSolving,timeManagement,assignment_score,codeQuality_variance,communication_variance,problemSolving_variance,timeManagement_variance,assignment_score_variance,success_rate,domain_count,PromotionStatus,designation_Software Engineer I,designation_Software Engineer II,designation_Software Engineer III,designation_Solution Consultant,designation_Solution Enabler
40.33,39.0,29.67,53.67,49.33,805.33,433.0,1542.33,1764.33,961.33,0.6666666666666666,2,1,True,False,False,False,False
49.67,49.33,60.33,83.67,50.0,430.33,336.33,1906.33,752.33,1008.0,0.3333333333333333,2,2,False,False,False,False,True
55.0,83.33,38.0,19.0,52.33,457.0,182.33,1129.0,468.0,2056.33,0.6666666666666666,2,1,False,False,False,False,True
55.0,65.33,51.0,80.33,51.33,1579.0,580.33,124.0,376.33,1362.33,0.6666666666666666,2,2,False,False,False,True,False
19.33,41.0,49.0,61.33,45.0,385.33,49.0,1849.0,210.33,313.0,0.3333333333333333,3,1,False,True,False,False,False
64.67,26.67,22.0,73.67,44.33,881.33,37.33,19.0,136.33,1570.33,0.3333333333333333,3,1,False,False,True,False,False
21.33,49.0,30.0,57.0,48.33,312.33,837.0,412.0,351.0,1882.33,0.3333333333333333,3,0,False,True,False,False,False
65.33,16.67,31.33,28.67,54.33,784.33,121.33,140.33,2.33,1630.33,0.6666666666666666,2,0,False,False,False,True,False
47.67,47.0,64.0,47.67,38.33,44.33,937.0,43.0,1381.33,1174.33,0.3333333333333333,2,1,False,True,False,False,False
21.67,20.33,63.67,48.0,70.67,4.33,114.33,424.33,2169.0,1249.33,0.6666666666666666,1,1,False,False,False,False,True
63.67,47.0,52.0,41.0,52.67,1460.33,1813.0,804.0,988.0,1433.33,0.3333333333333333,2,1,True,False,False,False,False
56.0,60.33,56.67,72.67,71.0,507.0,1025.33,926.33,737.33,553.0,0.6666666666666666,3,2,True,False,False,False,False
40.0,61.33,75.0,48.67,27.33,532.0,842.33,301.0,401.33,1009.33,0.3333333333333333,2,1,False,True,False,False,False
78.33,62.33,64.67,36.67,53.67,329.33,201.33,54.33,401.33,554.33,0.3333333333333333,3,2,False,False,False,False,True
31.0,50.33,71.33,50.67,70.0,64.0,1301.33,24.33,446.33,1803.0,0.6666666666666666,2,1,False,True,False,False,False
10.33,30.67,54.33,17.0,35.33,49.33,1861.33,1340.33,91.0,692.33,0.0,2,0,False,True,False,False,False
79.33,59.67,47.67,58.67,43.33,226.33,662.33,1902.33,289.33,1849.33,0.3333333333333333,2,2,False,False,True,False,False
42.0,88.33,47.67,49.0,65.0,1417.0,160.33,2030.33,1281.0,2187.0,0.6666666666666666,2,2,False,True,False,False,False
24.33,20.0,69.67,60.0,26.0,906.33,79.0,386.33,2223.0,439.0,0.0,2,0,False,False,True,False,False
63.33,43.0,62.0,40.33,57.0,1720.33,532.0,1533.0,580.33,2289.0,0.6666666666666666,2,1,False,False,False,False,True
33.0,47.0,41.0,54.0,81.67,688.0,1027.0,1371.0,13.0,296.33,1.0,3,1,False,True,False,False,False
43.0,49.67,56.0,69.67,86.33,819.0,1081.33,403.0,342.33,132.33,1.0,2,2,False,False,False,True,False
78.67,40.33,65.33,84.67,55.67,852.33,2690.33,932.33,82.33,1390.33,0.6666666666666666,3,2,False,False,False,True,False
64.0,43.33,61.67,30.33,55.67,31.0,272.33,1146.33,2096.33,750.33,0.6666666666666666,2,1,True,False,False,False,False
35.67,45.33,29.33,9.33,56.33,1226.33,180.33,1066.33,37.33,2096.33,0.6666666666666666,2,0,True,False,False,False,False
37.33,43.67,63.67,55.0,48.33,836.33,140.33,665.33,1200.0,1642.33,0.3333333333333333,2,1,False,True,False,False,False
38.0,46.33,50.33,77.67,39.67,2019.0,101.33,1716.33,617.33,2012.33,0.3333333333333333,2,1,False,True,False,False,False
37.0,67.33,10.67,67.0,19.33,2983.0,408.33,116.33,7.0,170.33,0.0,2,0,False,True,False,False,False
16.67,57.33,31.0,24.67,24.33,196.33,2210.33,796.0,886.33,430.33,0.0,1,0,True,False,False,False,False
43.0,29.0,55.33,58.0,26.67,2647.0,433.0,1284.33,756.0,1681.33,0.3333333333333333,2,1,False,True,False,False,False
52.67,31.0,34.0,39.67,78.33,710.33,1092.0,709.0,1406.33,569.33,0.6666666666666666,2,1,False,False,True,False,False
34.67,38.33,81.67,55.0,52.0,489.33,908.33,234.33,1348.0,1225.0,0.3333333333333333,2,1,False,False,True,False,False
50.33,19.67,55.33,64.0,47.33,386.33,325.33,1260.33,1197.0,602.33,0.3333333333333333,2,1,False,True,False,False,False
19.0,69.0,47.33,40.0,24.67,147.0,109.0,1406.33,2187.0,209.33,0.0,3,0,False,False,True,False,False
50.33,58.0,36.33,63.67,57.67,1144.33,1371.0,1486.33,576.33,1596.33,0.6666666666666666,2,1,False,False,True,False,False
66.33,49.33,21.33,61.67,57.0,1124.33,2166.33,149.33,1950.33,2271.0,0.6666666666666666,3,1,False,True,False,False,False
69.33,48.0,69.33,75.33,66.67,444.33,1911.0,745.33,10.33,482.33,0.3333333333333333,2,2,False,False,True,False,False
58.0,40.0,38.0,40.67,74.33,967.0,1252.0,981.0,450.33,140.33,1.0,2,1,False,False,False,True,False
48.0,63.0,28.0,70.0,64.0,199.0,2791.0,307.0,637.0,1237.0,0.6666666666666666,2,1,False,False,True,False,False
45.33,65.67,56.33,47.0,70.67,1212.33,760.33,576.33,273.0,229.33,1.0,2,2,True,False,False,False,False
31.0,37.67,47.67,32.67,30.67,2701.0,720.33,177.33,321.33,52.33,0.0,2,0,False,False,False,True,False
46.0,68.67,75.0,45.33,57.33,813.0,492.33,775.0,1276.33,965.33,0.3333333333333333,2,2,False,False,True,False,False
70.0,59.67,42.33,67.33,46.67,469.0,240.33,1390.33,1169.33,2236.33,0.3333333333333333,3,2,False,False,True,False,False
50.67,36.67,60.67,39.0,27.0,433.33,1057.33,702.33,1957.0,441.0,0.0,2,1,False,False,False,True,False
74.33,30.67,67.0,40.0,17.67,1550.33,576.33,556.0,189.0,37.33,0.0,2,1,False,False,False,False,True
66.33,15.67,67.67,43.67,38.0,281.33,72.33,120.33,1070.33,1924.0,0.3333333333333333,3,1,False,False,True,False,False
45.33,66.0,21.0,48.67,17.33,1365.33,181.0,1033.0,184.33,401.33,0.0,2,0,False,True,False,False,False
62.67,28.0,75.67,45.33,27.67,906.33,739.0,297.33,996.33,320.33,0.0,2,1,True,False,False,False,False
48.33,56.0,36.0,54.33,29.33,1944.33,1767.0,241.0,1332.33,500.33,0.0,2,1,False,False,True,False,False
44.0,36.67,77.67,82.0,47.67,513.0,2920.33,49.33,292.0,1352.33,0.3333333333333333,3,2,False,False,False,True,False
58.67,58.0,62.0,62.0,34.33,2266.33,624.0,1531.0,441.0,2002.33,0.3333333333333333,2,1,True,False,False,False,False
43.33,37.33,40.0,62.67,66.0,1358.33,481.33,337.0,952.33,219.0,0.3333333333333333,2,1,False,False,False,True,False
73.33,53.33,61.67,36.0,50.33,217.33,1992.33,608.33,1737.0,1642.33,0.3333333333333333,1,1,False,False,True,False,False
39.33,38.67,47.67,52.67,50.0,2096.33,401.33,901.33,1312.33,1092.0,0.3333333333333333,1,1,False,False,False,True,False
62.33,60.33,40.0,46.0,65.0,2396.33,2721.33,589.0,927.0,399.0,0.6666666666666666,2,1,True,False,False,False,False
52.0,66.67,58.33,52.0,71.33,421.0,226.33,1304.33,1852.0,529.33,0.6666666666666666,3,2,True,False,False,False,False
32.67,66.0,54.67,76.0,35.0,2914.33,988.0,1025.33,73.0,643.0,0.0,2,1,False,False,True,False,False
52.33,56.33,39.67,60.33,36.33,1212.33,2486.33,745.33,1222.33,1410.33,0.3333333333333333,3,1,False,False,False,False,True
35.67,67.33,27.67,82.0,31.67,740.33,85.33,710.33,516.0,492.33,0.0,2,1,False,False,False,True,False
40.67,71.0,46.33,42.67,62.33,12.33,1561.0,2166.33,1070.33,1500.33,0.6666666666666666,2,1,True,False,False,False,False
55.67,42.0,57.33,58.33,45.0,340.33,336.0,1452.33,720.33,496.0,0.3333333333333333,3,1,True,False,False,False,False
36.67,74.33,45.67,61.0,59.0,932.33,142.33,1236.33,889.0,931.0,0.6666666666666666,1,2,False,False,False,True,False
19.67,64.33,53.0,31.33,57.0,229.33,801.33,468.0,134.33,169.0,0.3333333333333333,2,1,False,False,False,False,True
58.67,40.0,55.0,55.33,46.33,2084.33,453.0,412.0,1282.33,1176.33,0.6666666666666666,2,1,False,True,False,False,False
58.0,68.0,42.33,44.67,77.67,48.0,559.0,1336.33,456.33,90.33,1.0,2,2,False,False,True,False,False
57.0,59.33,57.67,38.33,52.0,1099.0,2169.33,665.33,1276.33,397.0,0.6666666666666666,2,1,False,False,False,True,False
53.67,54.33,50.67,56.0,71.67,910.33,1024.33,564.33,313.0,22.33,1.0,2,2,False,False,True,False,False
72.33,53.33,46.67,71.33,72.33,758.33,2081.33,17.33,105.33,622.33,0.6666666666666666,2,2,False,False,False,True,False
45.33,71.67,70.0,38.33,59.67,1937.33,412.33,1231.0,1110.33,272.33,0.6666666666666666,2,2,True,False,False,False,False
23.33,38.33,29.0,34.67,44.0,420.33,1044.33,832.0,254.33,1279.0,0.3333333333333333,2,0,False,True,False,False,False
55.67,66.67,57.33,28.33,78.0,156.33,2424.33,1824.33,884.33,175.0,1.0,2,2,False,False,False,False,True
17.67,44.67,64.67,50.33,66.33,654.33,2149.33,1010.33,1894.33,9.33,1.0,3,1,False,True,False,False,False
49.33,21.0,49.67,34.67,52.67,352.33,372.0,1160.33,2305.33,1808.33,0.3333333333333333,2,0,False,False,True,False,False
59.67,40.33,79.33,36.67,38.33,952.33,1654.33,517.33,554.33,1094.33,0.3333333333333333,2,1,True,False,False,False,False
46.33,48.67,40.33,47.33,38.0,294.33,1969.33,1502.33,1601.33,687.0,0.3333333333333333,3,1,False,False,False,True,False
58.33,67.0,50.0,29.67,49.0,225.33,687.0,841.0,484.33,2089.0,0.3333333333333333,2,1,False,False,True,False,False
21.0,71.67,45.33,71.0,42.67,157.0,14.33,92.33,1324.0,465.33,0.0,3,1,False,False,True,False,False
29.0,84.67,30.33,69.0,64.33,52.0,116.33,82.33,399.0,69.33,0.6666666666666666,2,2,False,False,False,False,True
58.0,70.33,46.33,55.33,41.33,1323.0,630.33,1616.33,836.33,582.33,0.3333333333333333,3,1,True,False,False,False,False
43.67,16.33,68.0,21.67,51.0,614.33,465.33,487.0,290.33,52.0,0.0,2,0,False,False,False,True,False
36.67,44.33,52.67,72.67,80.67,692.33,1317.33,474.33,224.33,345.33,1.0,2,2,False,False,False,False,True
62.33,68.0,33.0,67.67,47.67,254.33,604.0,684.0,654.33,1566.33,0.3333333333333333,2,2,False,False,False,False,True
38.67,40.33,59.67,89.0,34.67,697.33,2116.33,90.33,217.0,737.33,0.3333333333333333,2,1,False,False,False,True,False
36.67,43.33,45.0,56.67,66.67,2772.33,1736.33,2281.0,1346.33,604.33,0.3333333333333333,1,1,False,False,True,False,False
37.67,78.67,78.67,34.33,52.67,444.33,132.33,289.33,134.33,272.33,0.3333333333333333,2,2,True,False,False,False,False
42.67,56.67,27.67,47.33,73.33,1969.33,2137.33,485.33,394.33,197.33,1.0,3,1,False,False,False,True,False
45.67,54.33,41.67,50.0,28.33,450.33,152.33,1234.33,84.0,310.33,0.0,2,1,True,False,False,False,False
58.67,63.0,59.33,55.67,45.67,1122.33,513.0,1641.33,170.33,1122.33,0.6666666666666666,1,2,False,False,False,False,True
35.67,54.67,63.67,73.67,52.0,46.33,1376.33,1637.33,270.33,273.0,0.6666666666666666,2,2,False,False,True,False,False
52.33,57.67,61.67,53.67,50.33,800.33,961.33,177.33,624.33,945.33,0.6666666666666666,3,2,False,False,True,False,False
74.33,46.67,60.33,73.33,22.33,254.33,1400.33,389.33,82.33,372.33,0.0,2,2,False,False,True,False,False
22.0,39.0,69.67,52.67,91.0,1201.0,481.0,508.33,1444.33,91.0,1.0,3,1,False,True,False,False,False
77.0,33.0,55.33,75.0,42.67,379.0,217.0,1241.33,468.0,1374.33,0.6666666666666666,2,2,True,False,False,False,False
67.0,55.33,39.67,65.0,33.67,1008.0,366.33,1081.33,63.0,489.33,0.0,2,1,False,False,False,False,True
65.0,41.33,23.67,80.67,43.0,124.0,1304.33,156.33,380.33,333.0,0.0,2,1,True,False,False,False,False
24.33,74.33,24.0,49.67,39.67,170.33,310.33,1393.0,633.33,2736.33,0.3333333333333333,3,1,False,False,False,True,False
37.0,52.67,65.33,58.0,32.33,756.0,726.33,1424.33,643.0,197.33,0.0,2,1,False,False,False,False,True
53.67,25.0,78.33,67.0,26.67,1356.33,409.0,144.33,2611.0,897.33,0.3333333333333333,3,1,False,False,False,False,True
67.67,69.33,45.67,38.33,33.0,342.33,674.33,36.33,754.33,139.0,0.0,2,1,False,False,True,False,False
50.0,11.33,57.0,65.0,45.0,112.0,81.33,291.0,273.0,1425.0,0.3333333333333333,1,1,False,False,True,False,False
49.33,82.33,32.67,69.67,38.0,1857.33,366.33,842.33,1137.33,1651.0,0.3333333333333333,3,1,False,False,False,False,True
38.0,63.33,58.0,43.67,42.33,1477.0,1969.33,436.0,694.33,2408.33,0.3333333333333333,3,1,False,False,True,False,False
48.0,78.33,83.33,55.33,37.67,739.0,16.33,165.33,1801.33,586.33,0.0,2,2,False,True,False,False,False
32.67,61.67,31.33,48.0,39.67,1222.33,306.33,736.33,1231.0,206.33,0.0,2,1,False,True,False,False,False
42.33,68.0,60.67,51.33,53.67,1906.33,247.0,1262.33,1484.33,1105.33,0.3333333333333333,3,2,False,False,False,False,True
14.67,63.0,25.67,82.0,78.33,65.33,1027.0,184.33,508.0,486.33,0.6666666666666666,2,1,False,False,False,False,True
40.33,43.67,25.33,40.0,48.67,800.33,1132.33,633.33,2377.0,837.33,0.3333333333333333,2,0,False,False,False,True,False
56.0,16.0,70.0,30.0,54.0,1681.0,109.0,592.0,381.0,1443.0,0.6666666666666666,1,1,False,False,False,True,False
53.33,61.33,54.67,50.67,26.33,1281.33,1650.33,1710.33,1636.33,434.33,0.0,2,1,False,False,False,True,False
52.0,58.33,71.33,55.33,18.67,351.0,2536.33,972.33,226.33,9.33,0.0,2,1,False,False,False,False,True
36.67,19.67,20.0,34.33,47.33,1070.33,190.33,307.0,1064.33,1729.33,0.6666666666666666,3,0,True,False,False,False,False
40.0,44.0,38.33,58.33,47.33,124.0,1249.0,1358.33,834.33,44.33,0.0,2,1,False,True,False,False,False
43.0,57.67,56.33,33.67,56.0,1548.0,1344.33,329.33,176.33,775.0,0.6666666666666666,1,1,False,False,True,False,False
53.0,77.0,32.0,42.33,64.0,469.0,499.0,784.0,100.33,117.0,0.6666666666666666,2,1,False,False,True,False,False
68.0,26.0,32.33,39.67,42.0,243.0,496.0,592.33,485.33,1843.0,0.3333333333333333,2,0,False,True,False,False,False
55.67,66.67,39.67,22.33,64.33,1296.33,1502.33,1516.33,158.33,905.33,0.6666666666666666,2,1,False,False,False,True,False
60.33,75.33,48.33,42.67,43.33,2270.33,529.33,1374.33,345.33,874.33,0.3333333333333333,3,1,False,True,False,False,False
75.0,39.67,51.0,51.0,51.0,7.0,1226.33,948.0,553.0,1993.0,0.6666666666666666,2,1,False,True,False,False,False
27.33,37.67,40.0,55.67,60.0,625.33,2501.33,831.0,1497.33,307.0,0.6666666666666666,2,1,False,False,True,False,False
40.67,41.33,43.67,55.0,30.0,1376.33,1452.33,576.33,1393.0,889.0,0.3333333333333333,1,1,False,False,False,True,False
56.0,48.67,41.67,75.67,31.0,2413.0,937.33,1190.33,582.33,133.0,0.0,2,1,False,False,False,True,False
50.0,34.67,59.33,39.67,72.0,2401.0,2297.33,1329.33,2370.33,129.0,1.0,3,1,False,False,True,False,False
71.33,48.33,53.67,56.0,45.0,158.33,2032.33,356.33,1813.0,1161.0,0.3333333333333333,3,1,False,True,False,False,False
74.33,53.0,17.0,45.67,47.67,940.33,1747.0,553.0,932.33,1521.33,0.3333333333333333,2,1,True,False,False,False,False
57.0,58.0,19.0,40.33,38.0,463.0,679.0,499.0,1242.33,1237.0,0.3333333333333333,2,1,False,False,False,True,False
50.33,32.0,40.67,32.67,56.67,2266.33,948.0,1506.33,826.33,225.33,0.3333333333333333,2,1,False,False,True,False,False
49.33,19.67,50.67,38.33,37.0,36.33,417.33,616.33,122.33,1053.0,0.3333333333333333,2,0,False,False,False,True,False
67.0,29.0,48.0,58.67,31.67,117.0,63.0,733.0,2001.33,462.33,0.0,1,1,False,True,False,False,False
56.33,34.0,69.0,40.67,50.33,752.33,777.0,241.0,617.33,950.33,0.3333333333333333,1,1,True,False,False,False,False
67.33,23.0,45.0,28.67,38.0,1716.33,439.0,127.0,316.33,147.0,0.0,2,0,False,False,False,True,False
38.67,28.33,49.0,44.67,62.33,1956.33,97.33,117.0,2057.33,346.33,0.6666666666666666,2,1,False,False,False,False,True
56.0,42.0,48.0,38.67,41.0,1444.0,133.0,589.0,361.33,601.0,0.3333333333333333,2,1,True,False,False,False,False
74.0,37.67,53.67,45.0,49.33,108.0,1616.33,1526.33,412.0,1224.33,0.6666666666666666,1,1,False,False,True,False,False
20.67,49.0,12.67,62.0,68.67,41.33,1057.0,26.33,588.0,140.33,0.6666666666666666,2,1,True,False,False,False,False
66.67,36.67,65.33,27.67,54.67,549.33,1656.33,34.33,10.33,800.33,0.3333333333333333,1,1,False,False,False,True,False
74.67,33.0,53.33,55.0,40.0,386.33,1467.0,240.33,1452.0,189.0,0.0,3,1,False,False,False,False,True
51.33,67.0,39.0,48.67,44.33,64.33,1057.0,741.0,826.33,1594.33,0.3333333333333333,3,1,True,False,False,False,False
33.0,85.0,61.67,64.67,49.0,793.0,277.0,265.33,134.33,1981.0,0.3333333333333333,2,2,True,False,False,False,False
52.33,69.0,54.67,39.67,77.33,329.33,903.0,658.33,2820.33,937.33,0.6666666666666666,3,2,False,True,False,False,False
57.33,42.0,22.33,73.0,77.33,142.33,1957.0,321.33,181.0,120.33,1.0,2,1,False,False,False,False,True
29.33,62.0,24.67,33.0,57.0,758.33,925.0,641.33,124.0,49.0,0.3333333333333333,3,0,True,False,False,False,False
36.0,46.0,63.67,12.0,46.0,711.0,511.0,2597.33,9.0,243.0,0.0,2,0,False,True,False,False,False
54.0,44.33,34.67,60.67,43.33,2287.0,1157.33,226.33,444.33,505.33,0.3333333333333333,2,1,False,False,False,False,True
26.67,49.33,32.0,45.0,52.33,417.33,1702.33,777.0,1957.0,2145.33,0.6666666666666666,2,0,True,False,False,False,False
63.0,56.0,44.33,36.33,61.67,1029.0,949.0,1664.33,780.33,462.33,0.6666666666666666,3,1,False,False,True,False,False
49.67,73.33,51.0,46.33,23.0,1865.33,196.33,2025.0,620.33,508.0,0.0,2,1,False,False,True,False,False
35.67,53.0,59.67,51.67,56.67,645.33,1264.0,2162.33,784.33,321.33,0.6666666666666666,2,1,False,True,False,False,False
38.0,52.0,17.67,76.67,49.0,1204.0,273.0,66.33,666.33,1531.0,0.3333333333333333,2,1,False,False,False,True,False
54.33,37.33,44.0,48.0,34.33,185.33,530.33,1477.0,1381.0,996.33,0.3333333333333333,2,1,False,False,False,True,False
46.67,62.67,56.67,56.33,48.33,2149.33,950.33,1225.33,1644.33,660.33,0.3333333333333333,2,1,True,False,False,False,False
44.0,57.67,50.67,79.0,49.33,268.0,261.33,729.33,973.0,1385.33,0.3333333333333333,1,2,False,False,False,True,False
36.67,29.67,42.33,34.67,16.67,1416.33,258.33,1130.33,716.33,417.33,0.0,2,0,False,False,False,False,True
39.67,41.33,46.0,37.0,36.0,265.33,1161.33,2268.0,603.0,2997.0,0.3333333333333333,3,0,False,False,True,False,False
36.0,47.0,31.33,47.67,70.0,628.0,39.0,684.33,485.33,259.0,0.6666666666666666,3,1,True,False,False,False,False
54.33,61.33,74.67,42.67,63.67,874.33,1304.33,94.33,1402.33,784.33,0.3333333333333333,2,2,False,False,False,True,False
33.0,60.33,23.67,70.0,23.33,1348.0,296.33,82.33,525.0,382.33,0.0,2,1,False,False,True,False,False
69.0,49.0,41.33,74.0,63.0,225.0,1063.0,2025.33,189.0,2289.0,0.6666666666666666,3,2,True,False,False,False,False
76.67,67.67,31.33,54.0,26.67,880.33,0.33,361.33,903.0,789.33,0.0,2,1,False,False,False,True,False
48.67,38.33,29.67,37.0,44.0,2025.33,1429.33,426.33,1237.0,777.0,0.3333333333333333,2,0,False,True,False,False,False
54.67,37.33,47.33,51.67,58.0,822.33,382.33,1637.33,112.33,1119.0,0.6666666666666666,2,1,False,False,True,False,False
39.67,42.0,41.33,22.67,74.0,490.33,1596.0,160.33,329.33,883.0,0.6666666666666666,2,1,False,False,False,False,True
57.0,56.0,19.33,53.67,68.67,163.0,52.0,364.33,1633.33,670.33,0.3333333333333333,3,1,True,False,False,False,False
62.0,37.67,56.0,53.33,46.67,1333.0,940.33,637.0,1029.33,926.33,0.3333333333333333,3,1,False,False,False,False,True
30.33,48.67,58.0,48.0,27.67,1064.33,401.33,229.0,912.0,362.33,0.0,1,1,True,False,False,False,False
50.33,44.0,60.0,78.0,53.67,1122.33,2191.0,687.0,652.0,1656.33,0.3333333333333333,2,2,False,False,False,True,False
72.33,59.0,57.0,59.33,79.0,561.33,1387.0,541.0,1616.33,244.0,1.0,2,2,True,False,False,False,False
40.33,20.67,57.0,57.33,34.67,65.33,310.33,676.0,510.33,1402.33,0.3333333333333333,2,0,False,True,False,False,False
46.0,45.0,64.0,94.33,45.0,157.0,1021.0,1057.0,44.33,469.0,0.0,2,2,False,False,False,False,True
14.67,75.33,79.33,31.0,21.0,230.33,440.33,361.33,268.0,43.0,0.0,3,1,False,False,False,False,True
51.0,53.67,59.67,52.0,36.0,1168.0,214.33,1449.33,637.0,144.0,0.0,1,1,False,False,True,False,False
27.0,41.33,47.33,55.0,16.67,76.0,1057.33,1480.33,2172.0,258.33,0.0,2,0,False,False,True,False,False
56.67,32.33,72.67,52.0,63.0,1036.33,1304.33,25.33,597.0,889.0,0.3333333333333333,3,2,False,True,False,False,False
56.67,14.33,67.33,36.0,42.67,1804.33,66.33,1192.33,976.0,569.33,0.3333333333333333,2,1,True,False,False,False,False
53.33,51.67,68.67,36.33,41.67,730.33,1710.33,336.33,1070.33,20.33,0.0,2,1,False,False,False,True,False
50.67,75.33,38.67,49.33,59.0,1189.33,840.33,977.33,1401.33,147.0,0.3333333333333333,2,1,False,False,True,False,False
64.67,60.67,49.67,68.33,12.0,2380.33,209.33,1829.33,506.33,27.0,0.0,2,1,True,False,False,False,False
58.67,24.67,39.0,70.0,87.0,510.33,274.33,763.0,37.0,157.0,1.0,3,2,False,False,False,True,False
32.67,58.33,51.67,74.0,43.67,842.33,1097.33,1856.33,325.0,1684.33,0.3333333333333333,1,1,True,False,False,False,False
40.33,37.33,33.33,66.0,72.33,932.33,1017.33,2672.33,1603.0,156.33,1.0,3,1,False,False,True,False,False
53.67,43.33,79.0,48.0,70.33,1020.33,310.33,57.0,2077.0,185.33,0.6666666666666666,2,2,False,False,True,False,False
38.67,33.0,18.0,28.0,34.0,69.33,63.0,181.0,1057.0,1609.0,0.3333333333333333,2,0,True,False,False,False,False
47.33,55.67,44.67,54.0,57.33,272.33,576.33,320.33,2061.0,1584.33,0.6666666666666666,2,1,False,False,True,False,False
55.33,79.67,46.67,63.33,54.33,1242.33,184.33,1777.33,1430.33,1296.33,0.3333333333333333,2,2,False,False,True,False,False
46.33,39.0,44.67,54.67,21.33,937.33,2493.0,296.33,1812.33,142.33,0.0,2,0,False,False,True,False,False
55.67,54.33,60.0,32.33,20.67,1010.33,1126.33,1489.0,836.33,114.33,0.0,1,1,True,False,False,False,False
18.33,36.33,66.67,38.67,34.67,156.33,1606.33,1381.33,874.33,1241.33,0.3333333333333333,2,0,False,False,True,False,False
49.67,53.67,43.33,43.0,77.0,1605.33,554.33,974.33,1648.0,637.0,0.6666666666666666,3,1,False,False,True,False,False
35.67,39.33,27.33,20.0,68.0,325.33,274.33,2002.33,475.0,351.0,0.6666666666666666,2,0,True,False,False,False,False
57.0,68.0,41.0,40.67,44.67,387.0,976.0,849.0,1570.33,1825.33,0.3333333333333333,2,1,False,False,True,False,False
