employeeId,trainingId,trainerId,codeQuality,communication,problemSolving,timeManagement,assignment_score
2586,31,83,71,12,30,80,43
2587,45,120,81,0,55,38,36
2587,9,172,47,77,9,72,68
2587,12,156,73,63,50,27,81
2588,30,49,80,48,55,50,93
2588,36,201,44,93,30,97,32
2588,24,62,10,42,99,74,31
2589,28,134,72,4,32,68,60
2589,19,199,94,75,4,100,59
2589,1,102,63,1,22,58,62
2590,1,102,73,10,22,27,78
2590,9,172,38,16,31,77,81
2590,14,219,66,39,24,91,51
2591,44,135,18,86,72,86,87
2591,24,62,93,33,4,32,61
2591,20,35,4,68,24,65,63
2592,10,61,59,84,37,15,65
2592,18,159,1,54,87,54,53
2592,35,21,83,67,89,87,9
2593,43,138,62,28,92,7,70
2593,20,35,6,33,24,19,87
2593,18,159,6,65,56,84,79
2594,12,156,2,20,71,65,28
2594,14,219,52,93,61,6,41
2594,9,172,23,58,33,89,43
2595,40,194,16,63,82,87,81
2595,49,148,30,83,97,72,48
2595,3,153,5,34,32,38,23
2596,26,54,82,14,48,38,96
2596,25,103,67,13,34,39,27
2596,33,136,3,13,42,62,34
2597,20,35,37,28,59,86,87
2597,17,180,67,63,66,14,1
2597,49,148,19,15,89,91,40
2598,44,135,78,87,99,15,30
2598,31,83,39,46,83,91,12
2598,6,76,7,93,46,83,75
2599,45,120,76,50,10,42,30
2599,38,159,39,31,3,72,88
2599,3,153,75,96,24,66,34
2600,6,76,72,65,74,25,80
2600,23,137,48,70,62,89,55
2600,14,219,92,92,25,73,66
2601,7,73,63,73,63,78,40
2601,17,180,80,83,62,19,43
2601,42,57,61,25,14,65,5
2602,40,194,84,81,48,25,63
2602,46,187,95,57,51,52,26
2602,47,122,53,92,45,10,7
2603,15,126,60,33,20,21,60
2603,3,153,37,59,99,68,29
2603,8,44,69,72,70,16,85
2604,3,153,46,11,95,3,33
2604,28,134,77,82,16,77,36
2604,9,172,50,55,85,21,41
2605,39,180,98,12,91,43,51
2605,16,91,58,33,57,38,4
2605,25,103,5,57,72,96,60
2606,49,148,71,100,44,41,62
2606,36,201,93,25,96,73,29
2606,2,86,65,75,29,43,55
2607,26,54,30,13,93,19,81
2607,23,137,98,72,88,85,53
2607,19,199,50,54,49,18,81
2608,50,70,37,42,31,34,72
2608,24,62,23,76,67,65,4
2608,19,199,9,90,39,40,86
2609,34,80,68,99,74,98,51
2609,37,199,38,55,21,69,78
2609,1,102,76,55,54,28,37
2610,40,194,35,59,4,33,30
2610,8,44,25,21,43,1,43
2610,25,103,1,18,80,4,6
2611,35,21,9,44,54,48,87
2611,25,103,19,30,93,18,21
2611,4,113,13,3,96,78,64
2612,20,35,56,28,100,7,87
2612,46,187,51,48,18,43,39
2612,2,86,94,39,20,18,93
2613,25,103,32,83,28,76,2
2613,7,73,69,33,84,74,73
2613,50,70,34,75,6,70,97
2614,36,201,67,59,93,82,40
2614,16,91,83,68,33,54,73
2614,35,21,86,69,84,43,69
2615,34,80,35,29,55,27,1
2615,43,138,65,66,90,83,26
2615,36,201,74,1,94,18,16
2616,24,62,47,27,75,13,54
2616,10,61,78,87,22,87,20
2616,35,21,37,86,24,88,94
2617,39,180,32,83,25,69,89
2617,36,201,91,0,62,59,56
2617,14,219,31,35,37,5,69
2618,44,135,77,82,83,62,1
2618,9,172,91,97,85,32,100
2618,25,103,92,51,98,31,31
2619,40,194,70,62,0,35,62
2619,47,122,40,26,17,69,27
2619,2,86,9,80,54,26,69
2620,9,172,48,0,16,89,92
2620,45,120,70,6,22,37,18
2620,40,194,78,6,27,9,8
2621,44,135,64,5,7,19,26
2621,38,159,71,30,78,1,96
2621,28,134,51,26,100,18,0
2622,44,135,57,66,12,1,62
2622,21,191,42,45,32,23,55
2622,50,70,97,17,7,4,33
2623,49,148,42,12,54,6,61
2623,37,199,12,17,91,97,1
2623,17,180,95,10,31,36,29
2624,38,159,28,53,56,17,31
2624,1,102,73,55,73,24,55
2624,44,135,78,15,54,11,51
2625,14,219,7,88,85,6,43
2625,2,86,7,19,33,8,37
2625,42,57,81,83,74,14,66
2626,18,159,73,64,9,63,76
2626,41,168,99,65,17,32,99
2626,29,159,82,8,84,76,8
2627,48,146,64,30,61,8,18
2627,29,159,33,15,89,68,0
2627,12,156,31,6,30,73,97
2628,36,201,95,83,5,86,4
2628,30,49,29,54,2,43,94
2628,16,91,11,9,47,90,49
2629,22,104,65,92,42,58,60
2629,18,159,48,63,2,44,76
2629,2,86,45,7,2,30,37
2630,17,180,14,91,0,78,41
2630,20,35,93,98,6,84,17
2630,32,75,3,41,98,22,85
2631,3,153,18,99,59,36,84
2631,31,83,97,53,85,53,11
2631,29,159,52,32,47,56,44
2632,15,126,90,60,45,39,66
2632,4,113,57,47,27,27,9
2632,34,80,82,72,61,37,73
2633,11,88,71,86,77,31,46
2633,34,80,26,17,83,82,26
2633,46,187,11,37,100,86,51
2634,36,201,8,84,59,37,6
2634,31,83,66,1,98,33,62
2634,39,180,61,81,79,22,49
2635,34,80,33,62,32,18,71
2635,10,61,92,55,29,60,91
2635,48,146,12,99,51,54,92
2636,20,35,64,12,7,10,34
2636,42,57,61,61,43,57,6
2636,36,201,90,1,48,86,79
2637,5,70,89,59,8,32,94
2637,37,199,65,35,73,41,94
2637,22,104,16,15,55,11,3
2638,8,44,65,14,5,20,25
2638,21,191,95,62,34,22,32
2638,30,49,65,27,87,39,13
2639,37,199,86,44,5,18,11
2639,45,120,96,42,9,92,30
2639,34,80,86,56,63,78,19
2640,21,191,92,71,0,84,73
2640,6,76,14,10,94,11,16
2640,12,156,78,9,47,53,53
2641,20,35,21,52,2,93,64
2641,9,172,36,89,49,3,84
2641,35,21,34,1,46,14,53
2642,41,168,55,71,74,49,13
2642,40,194,4,31,24,87,48
2642,37,199,80,44,90,81,90
2643,27,92,37,27,37,65,43
2643,28,134,75,70,64,93,86
2643,41,168,23,9,14,44,94
2644,13,76,19,42,64,16,8
2644,18,159,95,52,63,75,14
2644,50,70,18,54,7,21,73
2645,7,73,81,31,43,82,34
2645,1,102,34,79,97,80,38
2645,37,199,12,11,20,46,75
2646,2,86,7,100,0,91,61
2646,21,191,36,43,94,91,90
2646,35,21,98,38,72,67,11
2647,32,75,92,78,72,8,85
2647,6,76,44,50,17,39,21
2647,7,73,31,11,92,41,6
2648,43,138,22,20,20,80,81
2648,3,153,50,77,28,2,72
2648,6,76,10,33,32,93,79
2649,44,135,48,7,66,34,7
2649,10,61,82,48,89,60,87
2649,8,44,55,47,17,63,87
2650,42,57,95,19,54,41,80
2650,43,138,2,30,29,67,40
2650,16,91,23,31,17,15,66
2651,32,75,2,46,27,35,38
2651,10,61,83,14,4,34,40
2651,42,57,75,60,12,6,95
2652,37,199,74,68,12,19,72
2652,7,73,53,98,24,72,93
2652,43,138,73,5,52,29,56
2653,8,44,26,38,14,63,78
2653,26,54,58,24,98,44,0
2653,38,159,24,2,79,50,64
2654,9,172,56,74,17,89,20
2654,33,136,8,38,17,31,98
2654,23,137,34,98,62,29,68
2655,15,126,6,51,70,80,27
2655,4,113,89,33,25,46,38
2655,7,73,75,72,6,34,73
2656,31,83,33,98,5,95,21
2656,44,135,20,82,73,93,38
2656,41,168,81,4,50,86,13
2657,25,103,69,85,30,28,19
2657,32,75,40,89,36,99,73
2657,35,21,35,93,26,95,66
2658,31,83,44,16,16,55,4
2658,47,122,98,97,81,63,98
2658,2,86,60,9,92,19,71
2659,37,199,25,54,62,23,80
2659,46,187,67,100,1,1,11
2659,29,159,71,66,47,90,9
2660,1,102,39,3,51,86,50
2660,21,191,4,60,98,77,51
2660,18,159,54,36,51,5,77
2661,25,103,2,88,51,91,69
2661,20,35,60,82,29,98,2
2661,40,194,35,18,43,77,13
2662,4,113,75,88,42,58,59
2662,19,199,36,31,53,66,48
2662,14,219,18,24,81,43,57
2663,34,80,51,21,36,57,87
2663,19,199,59,43,24,46,24
2663,40,194,93,93,21,94,90
2664,48,146,3,75,70,26,27
2664,42,57,21,97,34,76,80
2664,21,191,82,75,48,90,42
2665,35,21,87,92,74,83,80
2665,10,61,57,39,81,67,54
2665,8,44,27,31,53,11,2
2666,30,49,100,92,76,89,5
2666,38,159,94,15,55,37,7
2666,46,187,51,89,95,43,51
2667,6,76,78,89,85,93,86
2667,20,35,0,100,99,49,35
2667,36,201,74,78,32,48,52
2668,11,88,41,25,92,48,34
2668,8,44,64,93,83,46,2
2668,29,159,72,28,96,37,80
2669,13,76,60,1,55,11,24
2669,9,172,2,83,72,29,24
2669,3,153,17,30,23,70,80
2670,23,137,40,47,7,88,41
2670,17,180,7,62,10,78,99
2670,31,83,71,50,23,100,10
2671,30,49,39,43,65,90,90
2671,39,180,10,11,19,44,8
2671,19,199,8,19,31,77,16
2672,39,180,26,6,25,0,61
2672,37,199,65,20,69,78,65
2672,49,148,6,7,56,31,27
2673,18,159,39,11,47,64,20
2673,40,194,49,74,52,96,15
2673,12,156,58,53,59,94,44
2674,44,135,11,68,86,16,62
2674,16,91,33,50,39,46,91
2674,26,54,82,85,54,72,75
2675,11,88,63,56,53,21,87
2675,27,92,44,84,5,2,61
2675,6,76,88,22,93,19,29
2676,25,103,49,53,88,64,100
2676,23,137,98,57,98,93,15
2676,19,199,83,5,57,55,18
2677,22,104,16,39,9,94,14
2677,30,49,97,46,70,20,81
2677,29,159,75,91,91,40,78
2678,14,219,83,47,25,92,77
2678,6,76,59,6,84,31,79
2678,50,70,90,44,53,1,11
2679,37,199,84,13,61,86,20
2679,32,75,6,79,11,60,88
2679,33,136,35,98,77,95,33
2680,22,104,56,88,87,87,78
2680,42,57,43,22,63,88,34
2680,34,80,31,66,13,57,60
2681,18,159,61,7,9,18,22
2681,21,191,7,4,85,91,0
2681,39,180,90,23,36,95,66
2682,23,137,0,54,77,32,5
2682,49,148,90,55,15,93,70
2682,27,92,35,21,83,90,86
2683,26,54,20,65,81,12,3
2683,12,156,4,64,16,92,20
2683,38,159,22,59,13,40,87
2684,11,88,99,31,52,53,60
2684,40,194,2,50,37,48,33
2684,37,199,1,82,31,29,4
2685,37,199,40,6,78,81,92
2685,2,86,66,75,77,34,15
2685,11,88,81,73,32,94,26
2686,47,122,30,80,40,90,6
2686,17,180,100,78,12,7,62
2686,30,49,26,16,15,30,95
2687,38,159,23,78,70,7,88
2687,31,83,58,72,77,85,33
2687,14,219,99,20,9,22,95
2688,50,70,53,90,43,34,69
2688,49,148,84,84,100,16,49
2688,14,219,57,26,27,26,43
2689,24,62,33,19,96,33,38
2689,43,138,90,33,42,92,55
2689,4,113,81,3,64,91,87
2690,4,113,23,78,2,72,51
2690,12,156,97,62,52,92,13
2690,40,194,53,39,67,19,51
2691,47,122,6,15,33,49,9
2691,3,153,44,46,29,96,42
2691,30,49,94,24,16,89,38
2692,48,146,29,4,88,26,25
2692,37,199,23,92,12,41,27
2692,50,70,37,8,100,31,73
2693,21,191,33,10,85,79,47
2693,24,62,49,1,77,54,82
2693,4,113,5,97,3,1,26
2694,7,73,36,10,32,74,78
2694,24,62,81,85,6,4,70
2694,50,70,86,59,43,74,64
2695,46,187,75,90,73,79,92
2695,44,135,16,26,90,42,61
2695,41,168,90,23,88,0,27
2696,5,70,99,25,21,80,72
2696,6,76,79,98,8,92,91
2696,33,136,28,78,97,46,97
2697,31,83,88,26,78,4,84
2697,45,120,61,78,42,12,19
2697,38,159,78,32,82,42,66
2698,12,156,97,29,19,32,98
2698,3,153,2,49,84,71,65
2698,35,21,52,73,5,68,63
2699,42,57,37,32,41,52,32
2699,21,191,87,36,31,48,26
2699,48,146,30,0,68,75,16
2700,8,44,3,41,21,66,44
2700,27,92,14,49,48,22,58
2700,7,73,44,63,27,13,56
2701,9,172,37,65,69,3,72
2701,49,148,86,41,54,4,10
2701,7,73,12,10,5,56,95
2702,48,146,20,83,62,49,31
2702,21,191,74,72,49,48,92
2702,19,199,6,53,26,78,1
2703,8,44,10,13,14,37,38
2703,6,76,7,79,63,54,100
2703,31,83,18,39,29,94,6
2704,39,180,28,50,89,23,85
2704,9,172,74,96,51,58,38
2704,26,54,40,95,68,48,11
2705,22,104,1,42,50,28,64
2705,34,80,60,35,87,20,78
2705,31,83,71,30,99,69,73
2706,45,120,1,89,28,1,49
2706,37,199,43,52,35,89,6
2706,43,138,75,64,91,27,10
2707,21,191,11,73,7,98,63
2707,3,153,2,20,22,63,43
2707,16,91,76,28,28,45,74
2708,37,199,37,76,8,92,83
2708,31,83,8,14,82,63,48
2708,18,159,77,100,100,14,68
2709,16,91,27,91,36,13,87
2709,3,153,21,89,79,59,20
2709,8,44,33,37,73,35,68
2710,19,199,54,60,68,42,12
2710,9,172,34,69,1,77,97
2710,40,194,65,59,87,54,36
2711,49,148,49,90,98,24,29
2711,21,191,13,63,39,56,25
2711,18,159,28,56,35,85,99
2712,41,168,100,5,57,38,82
2712,39,180,5,99,84,82,92
2712,46,187,31,62,68,48,35
2713,2,86,98,58,93,78,23
2713,6,76,70,98,91,33,78
2713,23,137,64,96,83,20,10
2714,39,180,59,75,13,92,92
2714,5,70,39,47,93,87,56
2714,18,159,30,64,100,96,10
2715,44,135,48,14,14,42,37
2715,39,180,97,85,47,3,82
2715,14,219,66,64,82,95,70
2716,23,137,37,17,64,52,96
2716,39,180,59,30,39,6,84
2716,9,172,76,71,82,22,49
2717,36,201,21,14,87,11,38
2717,14,219,58,35,28,4,0
2717,47,122,78,10,85,37,42
2718,30,49,34,57,39,13,45
2718,37,199,5,76,79,56,40
2718,23,137,26,39,64,57,25
2719,40,194,57,38,0,70,69
2719,45,120,73,75,52,77,93
2719,7,73,29,76,58,26,68
2720,26,54,76,26,73,53,29
2720,39,180,10,75,14,38,42
2720,14,219,65,93,12,64,30
2721,30,49,49,83,65,13,21
2721,33,136,86,58,95,80,93
2721,15,126,97,74,29,19,81
2722,31,83,65,41,85,69,36
2722,13,76,63,95,55,59,16
2722,32,75,34,9,88,67,75
2723,42,57,7,4,26,92,76
2723,47,122,7,70,0,16,45
2723,33,136,88,73,41,3,51
2724,7,73,43,0,23,74,98
2724,10,61,18,73,82,80,77
2724,30,49,43,44,11,11,3
2725,22,104,46,88,9,40,80
2725,47,122,93,45,86,39,50
2725,5,70,36,39,81,77,56
2726,22,104,35,68,52,52,31
2726,1,102,21,4,24,31,47
2726,6,76,32,98,61,28,20
2727,41,168,67,47,64,10,87
2727,19,199,67,21,79,14,82
2727,15,126,95,7,21,18,23
2728,46,187,44,29,99,14,2
2728,41,168,56,58,19,84,0
2728,47,122,7,55,12,47,21
2729,1,102,10,99,36,12,76
2729,2,86,71,13,46,72,85
2729,46,187,30,35,43,9,85
2730,9,172,70,72,60,97,45
2730,21,191,79,76,1,46,28
2730,45,120,67,99,84,25,100
2731,14,219,4,69,14,81,8
2731,35,21,93,39,6,58,52
2731,20,35,86,59,0,28,8
2732,36,201,37,66,71,23,49
2732,2,86,49,94,38,84,57
2732,47,122,52,34,10,81,94
2733,23,137,83,77,58,94,40
2733,12,156,97,15,62,91,78
2733,49,148,27,98,14,100,39
2734,44,135,9,35,56,43,2
2734,13,76,96,19,96,89,26
2734,16,91,20,63,11,35,11
2735,7,73,72,91,19,33,85
2735,27,92,42,63,49,51,21
2735,18,159,16,9,55,73,7
2736,13,76,13,16,84,4,86
2736,30,49,77,34,3,76,36
2736,50,70,30,73,68,22,11
2737,33,136,73,68,99,74,82
2737,13,76,56,41,100,86,89
2737,49,148,35,40,16,46,4
2738,37,199,51,67,4,3,20
2738,47,122,31,27,92,82,93
2738,26,54,87,33,3,59,12
2739,36,201,72,37,33,60,99
2739,22,104,36,23,10,44,27
2739,12,156,13,30,33,74,73
2740,48,146,50,47,86,57,34
2740,22,104,38,30,41,75,46
2740,46,187,39,18,2,7,67
2741,45,120,1,31,53,21,38
2741,27,92,100,83,21,64,60
2741,6,76,61,42,90,8,74
2742,41,168,29,85,48,33,23
2742,13,76,12,86,68,76,88
2742,38,159,30,63,87,19,85
2743,26,54,34,86,30,85,76
2743,7,73,70,55,41,3,30
2743,11,88,57,83,76,74,69
2744,23,137,76,29,76,69,14
2744,38,159,35,42,59,34,70
2744,8,44,46,65,80,46,84
2745,28,134,84,7,53,11,0
2745,35,21,18,18,10,35,15
2745,7,73,79,14,73,27,9
2746,29,159,45,38,22,61,89
2746,33,136,60,16,88,8,87
2746,42,57,15,28,35,21,23
2747,7,73,85,72,21,19,16
2747,25,103,3,27,85,16,77
2747,13,76,48,34,5,89,11
2748,14,219,73,98,10,64,45
2748,29,159,60,30,62,73,74
2748,8,44,44,88,100,93,6
2749,37,199,12,61,50,69,99
2749,26,54,40,63,98,78,86
2749,33,136,50,8,39,80,15
2750,45,120,88,22,93,29,19
2750,33,136,75,56,92,5,13
2750,15,126,97,47,69,89,15
2751,24,62,67,31,29,83,44
2751,3,153,35,17,70,52,86
2751,45,120,15,1,39,29,40
2752,42,57,40,4,59,69,62
2752,20,35,93,97,56,41,81
2752,6,76,3,84,22,78,55
2753,27,92,19,99,24,52,63
2753,8,44,77,16,27,42,61
2753,37,199,10,61,94,62,91
2754,36,201,100,81,73,77,53
2754,8,44,69,2,71,31,84
2754,50,70,17,86,16,28,7
2755,19,199,72,62,0,53,60
2755,6,76,10,11,35,3,38
2755,29,159,64,53,46,47,20
2756,38,159,88,17,44,85,82
2756,47,122,62,24,75,24,47
2756,44,135,70,27,57,46,31
2757,6,76,33,68,48,95,16
2757,22,104,97,67,73,76,90
2757,11,88,60,26,56,95,56
2758,19,199,81,72,53,79,89
2758,8,44,8,44,59,58,54
2758,38,159,81,74,6,95,22
2759,30,49,11,54,35,76,57
2759,4,113,52,41,42,55,69
2759,1,102,6,87,68,59,45
2760,21,191,49,99,47,40,98
2760,41,168,44,22,81,39,36
2760,2,86,10,34,27,64,74
2761,16,91,35,79,49,95,2
2761,42,57,22,92,41,85,24
2761,40,194,67,91,22,69,10
2762,24,62,70,88,74,27,95
2762,34,80,69,7,31,100,63
2762,21,191,29,53,33,1,100
2763,22,104,12,49,89,93,16
2763,35,21,48,97,73,46,31
2763,41,168,34,93,85,5,31
2764,27,92,79,33,60,90,66
2764,13,76,28,57,99,47,56
2764,49,148,88,9,9,96,50
2765,10,61,56,41,10,6,13
2765,49,148,16,99,5,90,25
2765,6,76,12,86,62,32,92
2766,47,122,62,68,1,99,53
2766,6,76,19,49,56,74,63
2766,27,92,27,31,55,20,51
2767,7,73,49,38,82,20,75
2767,13,76,39,70,55,96,6
2767,39,180,36,52,30,38,56
2768,23,137,14,25,24,45,10
2768,5,70,40,41,5,9,67
2768,41,168,48,1,30,34,70
2769,28,134,38,16,13,36,89
2769,20,35,96,83,72,14,75
2769,47,122,5,85,48,6,89
2770,10,61,1,65,32,75,91
2770,41,168,22,3,5,6,16
2770,35,21,52,75,24,85,31
2771,45,120,60,53,46,78,50
2771,31,83,32,45,75,3,48
2771,35,21,2,44,61,67,65
2772,27,92,17,32,12,62,56
2772,33,136,4,9,26,40,4
2772,31,83,33,98,34,38,75
2773,11,88,96,30,31,73,90
2773,50,70,78,70,10,1,24
2773,29,159,1,9,45,8,36
2774,21,191,3,75,97,66,86
2774,13,76,21,25,87,35,63
2774,18,159,81,94,62,3,61
2775,13,76,36,4,56,80,16
2775,32,75,44,26,56,41,16
2775,24,62,19,24,93,82,70
2776,7,73,47,75,75,60,90
2776,35,21,92,90,10,1,12
2776,38,159,41,42,50,3,79
2777,26,54,46,11,70,50,13
2777,6,76,16,60,3,93,3
2777,15,126,75,36,6,60,95
2778,42,57,9,78,48,28,49
2778,21,191,79,4,18,15,25
2778,15,126,67,85,22,63,12
2779,19,199,47,99,67,81,99
2779,39,180,21,44,34,23,17
2779,29,159,15,75,55,52,28
2780,20,35,67,96,39,13,86
2780,31,83,86,46,71,82,51
2780,33,136,61,79,2,51,19
2781,23,137,82,20,87,95,6
2781,7,73,79,19,2,1,51
2781,5,70,59,43,74,85,31
2782,12,156,72,12,55,51,75
2782,16,91,82,44,97,49,0
2782,15,126,5,5,13,91,6
2783,36,201,86,46,56,78,58
2783,50,70,89,39,85,35,23
2783,1,102,73,95,31,56,83
2784,42,57,5,25,37,45,38
2784,2,86,93,86,48,23,75
2784,16,91,84,50,65,33,30
2785,30,49,54,89,48,94,55
2785,47,122,13,66,49,52,9
2785,22,104,64,98,6,37,8
2786,2,86,71,20,23,69,86
2786,8,44,35,92,25,57,96
2786,38,159,81,54,16,3,30
2787,27,92,60,97,61,100,95
2787,13,76,89,14,99,36,9
2787,14,219,26,39,19,23,11
2788,36,201,17,2,20,3,13
2788,32,75,1,70,49,89,56
2788,47,122,59,73,49,91,78
2789,46,187,52,24,57,57,1
2789,21,191,83,53,37,17,99
2789,33,136,7,40,16,10,51
2790,16,91,78,60,0,55,40
2790,35,21,12,81,74,71,26
2790,3,153,60,15,42,68,14
2791,20,35,8,43,84,27,95
2791,8,44,68,42,3,99,15
2791,37,199,45,42,31,17,73
2792,9,172,11,92,6,61,44
2792,31,83,20,59,58,78,83
2792,10,61,82,57,50,3,47
2793,25,103,82,65,47,17,20
2793,2,86,64,50,69,4,58
2793,20,35,74,34,7,17,2
2794,13,76,28,74,19,100,26
2794,24,62,93,73,93,15,89
2794,50,70,64,6,5,44,14
2795,13,76,95,96,59,91,94
2795,26,54,64,31,74,50,37
2795,33,136,60,91,4,79,20
2796,45,120,38,62,27,80,24
2796,40,194,96,4,39,13,14
2796,36,201,98,76,70,26,62
2797,45,120,53,52,66,58,1
2797,1,102,64,13,91,70,97
2797,18,159,6,3,42,34,9
2798,37,199,62,83,72,63,26
2798,36,201,6,96,21,84,32
2798,33,136,30,49,39,15,18
2799,5,70,68,4,43,24,85
2799,16,91,8,30,86,77,35
2799,17,180,44,43,53,30,8
2800,31,83,6,14,72,9,12
2800,3,153,47,50,22,88,17
2800,8,44,82,91,80,37,98
2801,38,159,8,6,37,52,63
2801,19,199,28,45,30,13,77
2801,13,76,7,32,62,82,30
2802,28,134,18,30,77,86,67
2802,45,120,42,98,4,6,78
2802,1,102,80,45,34,81,98
2803,12,156,65,27,24,72,21
2803,21,191,0,89,28,26,27
2803,5,70,69,58,25,60,0
2804,31,83,25,73,7,21,87
2804,22,104,35,9,75,64,53
2804,25,103,31,30,86,51,100
2805,36,201,79,37,76,80,96
2805,30,49,31,6,56,92,90
2805,48,146,14,13,36,29,98
2806,50,70,18,64,84,19,30
2806,33,136,25,24,12,19,89
2806,39,180,8,24,18,67,63
2807,19,199,13,75,60,15,65
2807,13,76,25,2,57,64,9
2807,35,21,13,6,26,41,73
2808,8,44,68,61,85,3,49
2808,32,75,24,46,2,21,38
2808,4,113,28,77,3,21,70
2809,29,159,44,88,10,65,8
2809,47,122,4,97,8,96,6
2809,17,180,53,64,32,88,80
2810,17,180,73,81,24,35,43
2810,44,135,18,91,15,75,85
2810,23,137,4,65,64,16,9
2811,16,91,100,22,56,79,21
2811,31,83,81,64,46,92,34
2811,37,199,53,52,76,2,69
2812,20,35,66,74,68,63,76
2812,4,113,85,60,9,23,48
2812,24,62,77,80,58,42,19
2813,45,120,88,21,31,26,52
2813,6,76,45,71,73,66,30
2813,38,159,79,14,39,60,84
2814,27,92,97,6,95,53,39
2814,36,201,61,98,25,100,17
2814,6,76,90,44,21,35,70
2815,7,73,86,93,39,99,50
2815,13,76,80,17,59,81,54
2815,32,75,92,64,43,16,16
2816,5,70,34,0,69,71,76
2816,14,219,70,11,6,6,75
2816,42,57,37,80,43,18,87
2817,41,168,4,23,77,81,46
2817,44,135,11,69,24,75,93
2817,31,83,34,84,59,14,12
2818,17,180,67,15,45,42,34
2818,21,191,92,75,85,55,69
2818,33,136,87,3,76,67,96
2819,44,135,23,31,98,67,84
2819,33,136,28,0,23,68,8
2819,43,138,86,84,70,55,95
2820,25,103,57,61,5,29,58
2820,34,80,47,89,37,64,58
2820,28,134,0,55,25,72,80
2821,12,156,23,73,19,28,54
2821,46,187,75,37,24,17,12
2821,28,134,70,75,30,46,32
2822,17,180,40,92,12,91,32
2822,4,113,44,97,21,5,31
2822,15,126,63,18,11,25,86
2823,20,35,24,93,82,44,85
2823,18,159,92,37,100,3,20
2823,49,148,34,33,12,40,42
2824,10,61,97,25,16,32,82
2824,45,120,99,72,91,22,20
2824,11,88,71,16,74,33,37
2825,47,122,4,83,81,71,11
2825,11,88,68,49,1,3,4
2825,20,35,80,22,0,9,6
2826,31,83,89,86,17,14,72
2826,32,75,88,91,38,25,68
2826,2,86,33,39,4,22,77
2827,21,191,1,60,20,37,32
2827,24,62,48,37,41,98,38
2827,30,49,38,60,91,81,41
2828,7,73,75,97,2,27,78
2828,34,80,6,42,75,53,39
2828,37,199,84,58,39,90,8
2829,12,156,18,10,33,77,23
2829,17,180,3,64,89,43,17
2829,36,201,27,19,74,20,38
2830,45,120,52,92,97,13,77
2830,49,148,81,75,96,12,49
2830,47,122,3,81,25,33,55
2831,6,76,95,23,98,68,17
2831,18,159,26,28,63,39,13
2831,25,103,96,51,9,32,84
2832,12,156,65,96,33,74,58
2832,42,57,11,37,1,72,41
2832,5,70,34,23,77,96,94
2833,32,75,34,70,56,3,40
2833,29,159,99,9,53,39,46
2833,23,137,2,8,79,93,10
2834,34,80,100,34,5,86,43
2834,9,172,41,70,11,27,43
2834,4,113,86,37,86,81,5
2835,11,88,42,75,64,78,51
2835,17,180,57,43,34,87,33
2835,26,54,98,1,69,64,96
2836,18,159,81,66,82,51,67
2836,28,134,46,82,94,87,40
2836,42,57,44,14,1,93,96
2837,14,219,75,7,57,65,54
2837,40,194,24,82,73,44,48
2837,46,187,13,89,9,1,31
2838,41,168,62,4,32,69,95
2838,31,83,85,41,87,29,52
2838,28,134,81,45,99,81,5
2839,8,44,10,10,13,45,52
2839,3,153,81,100,10,80,21
2839,41,168,48,14,65,100,13
2840,38,159,56,30,4,36,24
2840,36,201,84,56,53,84,31
2840,39,180,43,80,44,3,75
2841,46,187,96,68,71,78,94
2841,15,126,54,91,63,74,96
2841,7,73,56,31,14,96,21
2842,47,122,2,58,23,28,69
2842,32,75,67,53,25,13,69
2842,28,134,44,67,44,96,77
2843,38,159,66,30,92,92,80
2843,15,126,56,17,86,57,93
2843,12,156,63,54,16,58,77
2844,49,148,78,74,74,35,25
2844,5,70,56,77,67,95,38
2844,38,159,49,3,55,18,55
2845,47,122,54,37,18,46,39
2845,27,92,92,54,44,2,27
2845,22,104,25,15,2,94,24
2846,41,168,40,94,4,36,29
2846,17,180,26,42,23,57,22
2846,29,159,12,23,36,15,0
2847,12,156,59,51,18,53,37
2847,34,80,77,8,27,36,41
2847,35,21,85,55,25,46,62
2848,34,80,7,12,12,48,63
2848,11,88,72,23,43,23,84
2848,23,137,14,56,4,88,98
2849,22,104,26,17,75,51,64
2849,36,201,74,53,6,36,86
2849,35,21,76,100,75,45,46
2850,50,70,56,8,34,31,54
2850,31,83,48,36,66,72,20
2850,6,76,2,66,90,11,2
2851,30,49,32,39,80,8,85
2851,31,83,26,26,22,51,54
2851,39,180,29,13,97,15,34
2852,37,199,94,62,30,93,32
2852,11,88,5,6,75,92,20
2852,40,194,24,59,85,87,52
2853,49,148,43,85,80,91,33
2853,21,191,9,96,84,43,74
2853,19,199,15,45,34,65,93
2854,36,201,22,65,72,5,82
2854,9,172,12,70,51,17,9
2854,27,92,4,55,11,60,3
2855,42,57,4,79,57,3,52
2855,34,80,97,53,43,53,72
2855,38,159,26,20,71,66,50
2856,12,156,59,15,92,30,48
2856,42,57,33,61,54,51,61
2856,28,134,53,64,39,64,52
2857,23,137,86,21,83,24,14
2857,21,191,63,41,5,61,64
2857,2,86,49,60,89,96,92
2858,17,180,53,70,8,37,57
2858,39,180,26,8,87,11,3
2858,29,159,15,57,21,1,64
2859,30,49,54,65,99,50,82
2859,6,76,77,44,18,29,11
2859,45,120,82,63,77,56,14
2860,19,199,44,46,49,84,92
