value,trainingId,employeeId,trainerId
12,20,2703,98
39,13,2703,21
42,9,2703,63
30,14,2704,40
79,16,2704,41
53,17,2704,84
10,13,2705,21
73,18,2705,72
60,9,2705,63
42,16,2706,41
77,20,2706,98
0,7,2706,109
1,18,2707,72
29,12,2707,13
44,17,2707,84
83,10,2708,106
57,18,2708,72
9,2,2708,11
56,18,2709,72
97,6,2709,73
52,9,2709,63
58,12,2710,13
1,7,2710,109
3,14,2710,40
56,9,2711,63
34,20,2711,98
57,13,2711,21
64,7,2712,109
7,14,2712,40
86,1,2712,92
95,11,2713,39
80,5,2713,42
33,6,2713,73
34,18,2714,72
50,13,2714,21
82,1,2714,92
48,18,2715,72
92,2,2715,11
86,8,2715,84
91,5,2716,42
48,15,2716,101
29,3,2716,102
55,11,2717,39
27,17,2717,84
52,19,2717,20
19,12,2718,13
94,17,2718,84
45,9,2718,63
32,6,2719,73
50,10,2719,106
20,8,2719,84
32,17,2720,84
20,9,2720,63
42,8,2720,84
28,10,2721,106
89,1,2721,92
1,5,2721,42
32,18,2722,72
29,10,2722,106
43,17,2722,84
2,3,2723,102
51,9,2723,63
8,1,2723,92
96,9,2724,63
35,4,2724,90
81,8,2724,84
97,9,2725,63
75,13,2725,21
16,4,2725,90
69,19,2726,20
56,13,2726,21
82,5,2726,42
35,15,2727,101
71,5,2727,42
46,16,2727,41
59,8,2728,84
7,3,2728,102
55,12,2728,13
23,19,2729,20
84,9,2729,63
67,18,2729,72
77,1,2730,92
25,2,2730,11
74,16,2730,41
30,14,2731,40
22,3,2731,102
74,6,2731,73
95,20,2732,98
89,1,2732,92
0,11,2732,39
96,1,2733,92
40,10,2733,106
96,17,2733,84
81,14,2734,40
67,1,2734,92
99,18,2734,72
4,10,2735,106
88,5,2735,42
63,7,2735,109
56,16,2736,41
96,7,2736,109
69,12,2736,13
22,12,2737,13
8,4,2737,90
82,5,2737,42
76,18,2738,72
93,4,2738,90
40,16,2738,41
6,10,2739,106
42,20,2739,98
63,7,2739,109
85,17,2740,84
39,11,2740,39
18,7,2740,109
26,8,2741,84
37,16,2741,41
69,14,2741,40
30,12,2742,13
24,20,2742,98
85,9,2742,63
82,5,2743,42
85,14,2743,40
68,2,2743,11
88,6,2744,73
62,10,2744,106
10,8,2744,84
73,19,2745,20
63,9,2745,63
12,11,2745,39
18,9,2746,63
81,18,2746,72
59,19,2746,20
28,10,2747,106
24,5,2747,42
73,14,2747,40
69,14,2748,40
46,6,2748,73
40,11,2748,39
57,11,2749,39
47,12,2749,13
25,9,2749,63
81,14,2750,40
6,19,2750,20
48,12,2750,13
37,6,2751,73
54,8,2751,84
73,18,2751,72
66,13,2752,21
0,19,2752,20
48,4,2752,90
22,7,2753,109
16,11,2753,39
51,5,2753,42
93,7,2754,109
4,2,2754,11
49,18,2754,72
3,2,2755,11
19,10,2755,106
74,1,2755,92
50,12,2756,13
78,16,2756,41
53,3,2756,102
9,9,2757,63
74,8,2757,84
37,13,2757,21
59,13,2758,21
86,8,2758,84
3,14,2758,40
38,9,2759,63
6,8,2759,84
8,3,2759,102
48,2,2760,11
98,4,2760,90
45,18,2760,72
79,4,2761,90
64,13,2761,21
80,15,2761,101
78,3,2762,102
88,1,2762,92
59,9,2762,63
85,19,2763,20
41,20,2763,98
73,12,2763,13
94,19,2764,20
12,18,2764,72
42,9,2764,63
41,15,2765,101
72,14,2765,40
44,3,2765,102
32,18,2766,72
33,17,2766,84
56,6,2766,73
67,20,2767,98
32,3,2767,102
55,15,2767,101
4,17,2768,84
90,9,2768,63
47,3,2768,102
9,13,2769,21
13,1,2769,92
75,6,2769,73
98,15,2770,101
31,18,2770,72
89,17,2770,84
98,11,2771,39
24,13,2771,21
20,2,2771,11
43,1,2772,92
83,17,2772,84
87,14,2772,40
34,7,2773,109
92,3,2773,102
81,16,2773,41
87,15,2774,101
11,3,2774,102
96,10,2774,106
52,11,2775,39
77,13,2775,21
49,5,2775,42
82,20,2776,98
63,17,2776,84
87,12,2776,13
30,11,2777,39
58,10,2777,106
59,7,2777,109
25,9,2778,63
49,2,2778,11
95,6,2778,73
30,9,2779,63
79,16,2779,41
20,18,2779,72
4,20,2780,98
30,6,2780,73
53,2,2780,11
78,5,2781,42
83,20,2781,98
76,2,2781,11
51,4,2782,90
10,3,2782,102
3,14,2782,40
62,9,2783,63
35,20,2783,98
44,13,2783,21
46,19,2784,20
45,2,2784,11
57,16,2784,41
56,9,2785,63
33,16,2785,41
16,6,2785,73
57,16,2786,41
32,15,2786,101
71,8,2786,84
2,14,2787,40
38,15,2787,101
35,7,2787,109
33,2,2788,11
42,5,2788,42
95,14,2788,40
70,9,2789,63
46,10,2789,106
10,5,2789,42
42,6,2790,73
23,8,2790,84
82,20,2790,98
73,7,2791,109
42,9,2791,63
30,3,2791,102
72,12,2792,13
9,9,2792,63
69,3,2792,102
40,18,2793,72
83,9,2793,63
30,14,2793,40
14,7,2794,109
84,20,2794,98
27,14,2794,40
30,6,2795,73
6,1,2795,92
17,2,2795,11
13,11,2796,39
23,9,2796,63
68,8,2796,84
26,7,2797,109
43,3,2797,102
34,2,2797,11
91,6,2798,73
60,9,2798,63
88,4,2798,90
50,8,2799,84
33,15,2799,101
10,2,2799,11
3,13,2800,21
64,8,2800,84
24,17,2800,84
21,15,2801,101
12,7,2801,109
53,20,2801,98
5,11,2802,39
55,17,2802,84
9,6,2802,73
76,11,2803,39
47,2,2803,11
67,9,2803,63
50,14,2804,40
67,1,2804,92
99,20,2804,98
13,17,2805,84
49,3,2805,102
55,6,2805,73
31,12,2806,13
35,13,2806,21
27,8,2806,84
28,5,2807,42
60,18,2807,72
75,6,2807,73
86,5,2808,42
44,11,2808,39
7,12,2808,13
29,14,2809,40
56,2,2809,11
79,20,2809,98
52,17,2810,84
0,13,2810,21
24,8,2810,84
90,20,2811,98
47,5,2811,42
34,10,2811,106
27,5,2812,42
23,18,2812,72
84,9,2812,63
69,4,2813,90
59,19,2813,20
38,12,2813,13
4,20,2814,98
51,19,2814,20
49,5,2814,42
91,7,2815,109
9,4,2815,90
61,9,2815,63
56,14,2816,40
14,2,2816,11
57,8,2816,84
84,9,2817,63
79,4,2817,90
2,13,2817,21
87,12,2818,13
44,1,2818,92
52,15,2818,101
69,11,2819,39
36,9,2819,63
55,3,2819,102
23,2,2820,11
57,20,2820,98
36,16,2820,41
43,9,2821,63
85,19,2821,20
49,17,2821,84
25,17,2822,84
72,12,2822,13
86,11,2822,39
92,17,2823,84
36,19,2823,20
23,9,2823,63
93,1,2824,92
71,9,2824,63
31,20,2824,98
61,20,2825,98
8,19,2825,20
30,2,2825,11
62,3,2826,102
15,4,2826,90
100,6,2826,73
86,12,2827,13
69,17,2827,84
23,13,2827,21
65,1,2828,92
43,4,2828,90
3,20,2828,98
16,2,2829,11
81,11,2829,39
39,19,2829,20
18,7,2830,109
14,20,2830,98
86,11,2830,39
0,18,2831,72
26,10,2831,106
36,14,2831,40
33,19,2832,20
77,18,2832,72
4,3,2832,102
69,16,2833,41
55,1,2833,92
25,2,2833,11
78,14,2834,40
91,18,2834,72
11,1,2834,92
78,15,2835,101
87,12,2835,13
57,20,2835,98
2,16,2836,41
60,5,2836,42
43,20,2836,98
34,3,2837,102
27,2,2837,11
73,1,2837,92
83,13,2838,21
88,6,2838,73
60,20,2838,98
37,7,2839,109
74,17,2839,84
72,8,2839,84
53,13,2840,21
66,14,2840,40
80,4,2840,90
30,10,2841,106
33,11,2841,39
28,2,2841,11
51,3,2842,102
64,20,2842,98
1,12,2842,13
68,12,2843,13
4,7,2843,109
36,18,2843,72
23,5,2844,42
82,4,2844,90
79,19,2844,20
76,2,2845,11
15,6,2845,73
20,4,2845,90
8,4,2846,90
33,8,2846,84
47,15,2846,101
54,7,2847,109
82,16,2847,41
50,11,2847,39
62,11,2848,39
18,19,2848,20
97,20,2848,98
49,11,2849,39
40,17,2849,84
55,14,2849,40
80,14,2850,40
77,19,2850,20
64,15,2850,101
67,6,2851,73
52,5,2851,42
22,14,2851,40
15,13,2852,21
42,5,2852,42
33,8,2852,84
51,4,2853,90
49,3,2853,102
40,8,2853,84
37,17,2854,84
78,1,2854,92
84,15,2854,101
83,16,2855,41
99,20,2855,98
47,5,2855,42
32,11,2856,39
19,15,2856,101
91,6,2856,73
42,11,2857,39
37,8,2857,84
83,5,2857,42
61,2,2858,11
99,13,2858,21
67,15,2858,101
63,5,2859,42
96,15,2859,101
59,13,2859,21
40,8,2860,84
93,17,2860,84
18,1,2860,92
60,8,2861,84
80,19,2861,20
60,1,2861,92
37,13,2862,21
89,6,2862,73
71,3,2862,102
92,11,2863,39
47,7,2863,109
55,8,2863,84
8,3,2864,102
75,5,2864,42
59,13,2864,21
87,13,2865,21
56,14,2865,40
73,9,2865,63
78,17,2866,84
38,13,2866,21
69,10,2866,106
18,11,2867,39
53,7,2867,109
1,8,2867,84
25,18,2868,72
7,17,2868,84
67,19,2868,20
65,6,2869,73
41,15,2869,101
64,10,2869,106
47,17,2870,84
5,13,2870,21
46,5,2870,42
10,11,2871,39
85,12,2871,13
54,16,2871,41
60,5,2872,42
26,19,2872,20
77,8,2872,84
100,10,2873,106
31,7,2873,109
86,14,2873,40
9,12,2874,13
93,5,2874,42
85,15,2874,101
14,3,2875,102
26,2,2875,11
66,14,2875,40
16,18,2876,72
52,5,2876,42
96,9,2876,63
26,4,2877,90
41,19,2877,20
85,7,2877,109
42,18,2878,72
62,10,2878,106
3,8,2878,84
46,1,2879,92
30,10,2879,106
9,16,2879,41
14,16,2880,41
49,12,2880,13
93,2,2880,11
91,10,2881,106
89,1,2881,92
98,5,2881,42
65,20,2882,98
14,15,2882,101
68,16,2882,41
83,18,2883,72
79,15,2883,101
58,10,2883,106
18,14,2884,40
46,8,2884,84
68,15,2884,101
84,11,2885,39
89,5,2885,42
6,19,2885,20
95,11,2886,39
27,8,2886,84
14,2,2886,11
81,17,2887,84
43,5,2887,42
68,14,2887,40
49,6,2888,73
83,7,2888,109
31,3,2888,102
58,3,2889,102
88,10,2889,106
2,2,2889,11
25,3,2890,102
66,9,2890,63
28,14,2890,40
41,10,2891,106
7,1,2891,92
40,18,2891,72
26,14,2892,40
90,12,2892,13
78,17,2892,84
54,13,2893,21
86,5,2893,42
43,6,2893,73
49,19,2894,20
56,6,2894,73
26,14,2894,40
55,17,2895,84
61,2,2895,11
3,9,2895,63
59,20,2896,98
60,7,2896,109
42,5,2896,42
47,2,2897,11
35,5,2897,42
33,8,2897,84
58,4,2898,90
77,10,2898,106
17,7,2898,109
84,4,2899,90
51,11,2899,39
9,12,2899,13
75,11,2900,39
93,4,2900,90
3,10,2900,106
97,10,2901,106
0,5,2901,42
23,9,2901,63
89,13,2902,21
18,8,2902,84
20,1,2902,92
25,1,2903,92
95,2,2903,11
27,15,2903,101
4,16,2904,41
89,14,2904,40
29,1,2904,92
90,6,2905,73
100,15,2905,101
50,18,2905,72
2,2,2906,11
72,17,2906,84
88,15,2906,101
5,7,2907,109
42,6,2907,73
55,2,2907,11
55,18,2908,72
43,11,2908,39
46,7,2908,109
9,4,2909,90
63,8,2909,84
17,17,2909,84
82,15,2910,101
55,19,2910,20
15,1,2910,92
9,1,2911,92
18,20,2911,98
34,17,2911,84
12,10,2912,106
19,15,2912,101
48,7,2912,109
30,14,2913,40
31,11,2913,39
97,10,2913,106
63,3,2914,102
6,12,2914,13
92,9,2914,63
31,5,2915,42
16,10,2915,106
88,8,2915,84
23,16,2916,41
75,11,2916,39
99,15,2916,101
42,15,2917,101
100,10,2917,106
36,18,2917,72
23,6,2918,73
80,8,2918,84
48,11,2918,39
72,19,2919,20
96,8,2919,84
10,15,2919,101
56,10,2920,106
27,18,2920,72
32,4,2920,90
99,19,2921,20
7,8,2921,84
32,20,2921,98
10,20,2922,98
91,2,2922,11
60,3,2922,102
16,7,2923,109
31,3,2923,102
78,2,2923,11
19,5,2924,42
91,17,2924,84
79,8,2924,84
88,20,2925,98
18,9,2925,63
88,10,2925,106
84,13,2926,21
35,16,2926,41
90,9,2926,63
96,9,2927,63
90,4,2927,90
12,13,2927,21
37,6,2928,73
59,16,2928,41
100,9,2928,63
1,20,2929,98
73,8,2929,84
87,13,2929,21
56,1,2930,92
60,9,2930,63
68,3,2930,102
23,14,2931,40
11,15,2931,101
15,8,2931,84
34,1,2932,92
77,7,2932,109
39,8,2932,84
66,4,2933,90
95,2,2933,11
97,20,2933,98
80,11,2934,39
1,10,2934,106
69,8,2934,84
74,2,2935,11
99,11,2935,39
6,5,2935,42
86,2,2936,11
2,5,2936,42
7,8,2936,84
48,14,2937,40
46,5,2937,42
81,17,2937,84
58,18,2938,72
69,3,2938,102
78,8,2938,84
28,7,2939,109
49,6,2939,73
5,19,2939,20
54,11,2940,39
27,2,2940,11
25,5,2940,42
93,2,2941,11
45,19,2941,20
66,1,2941,92
75,6,2942,73
8,20,2942,98
61,1,2942,92
88,12,2943,13
46,13,2943,21
28,4,2943,90
79,4,2944,90
35,17,2944,84
27,9,2944,63
50,2,2945,11
89,11,2945,39
42,10,2945,106
95,11,2946,39
35,17,2946,84
54,6,2946,73
71,11,2947,39
32,3,2947,102
56,7,2947,109
27,7,2948,109
68,5,2948,42
20,6,2948,73
74,7,2949,109
1,14,2949,40
64,20,2949,98
28,3,2950,102
86,5,2950,42
76,10,2950,106
0,9,2951,63
44,20,2951,98
65,1,2951,92
91,2,2952,11
60,20,2952,98
75,8,2952,84
17,3,2953,102
88,15,2953,101
80,13,2953,21
40,2,2954,11
95,11,2954,39
12,7,2954,109
24,9,2955,63
86,13,2955,21
33,3,2955,102
53,11,2956,39
92,16,2956,41
72,13,2956,21
95,1,2957,92
68,6,2957,73
78,13,2957,21
100,8,2958,84
54,9,2958,63
83,10,2958,106
31,8,2959,84
64,3,2959,102
54,5,2959,42
10,5,2960,42
52,16,2960,41
91,9,2960,63
71,7,2961,109
9,19,2961,20
24,1,2961,92
34,1,2962,92
35,13,2962,21
37,10,2962,106
38,15,2963,101
59,2,2963,11
22,14,2963,40
58,19,2964,20
100,14,2964,40
5,18,2964,72
2,11,2965,39
74,16,2965,41
95,1,2965,92
85,5,2966,42
49,1,2966,92
68,4,2966,90
40,4,2967,90
32,13,2967,21
8,10,2967,106
95,7,2968,109
22,8,2968,84
36,5,2968,42
43,16,2969,41
92,18,2969,72
4,13,2969,21
31,4,2970,90
50,20,2970,98
26,5,2970,42
99,16,2971,41
65,10,2971,106
16,13,2971,21
88,5,2972,42
88,1,2972,92
56,6,2972,73
20,3,2973,102
73,10,2973,106
15,16,2973,41
72,13,2974,21
88,17,2974,84
87,6,2974,73
97,13,2975,21
24,7,2975,109
87,4,2975,90
25,5,2976,42
70,4,2976,90
53,8,2976,84
77,15,2977,101
85,10,2977,106
29,17,2977,84
6,3,2978,102
73,1,2978,92
25,16,2978,41
19,8,2979,84
85,2,2979,11
9,7,2979,109
98,6,2980,73
67,8,2980,84
90,16,2980,41
97,8,2981,84
98,2,2981,11
46,17,2981,84
22,12,2982,13
95,13,2982,21
46,1,2982,92
55,2,2983,11
74,8,2983,84
91,12,2983,13
41,20,2984,98
71,6,2984,73
34,3,2984,102
70,13,2985,21
53,10,2985,106
14,2,2985,11
72,8,2986,84
64,12,2986,13
95,10,2986,106
82,13,2987,21
25,18,2987,72
78,6,2987,73
70,18,2988,72
12,7,2988,109
85,20,2988,98
22,7,2989,109
92,2,2989,11
85,8,2989,84
20,19,2990,20
44,9,2990,63
74,5,2990,42
70,9,2991,63
45,10,2991,106
40,19,2991,20
89,17,2992,84
40,5,2992,42
2,15,2992,101
82,9,2993,63
30,6,2993,73
81,15,2993,101
82,6,2994,73
41,14,2994,40
97,7,2994,109
85,15,2995,101
1,12,2995,13
55,13,2995,21
56,16,2996,41
29,13,2996,21
25,14,2996,40
68,18,2997,72
27,19,2997,20
93,11,2997,39
74,7,2998,109
4,12,2998,13
56,8,2998,84
76,7,2999,109
3,1,2999,92
58,12,2999,13
81,7,3000,109
86,5,3000,42
77,15,3000,101
15,13,3001,21
60,15,3001,101
36,12,3001,13
51,18,3002,72
5,11,3002,39
57,2,3002,11
56,16,3003,41
84,9,3003,63
39,3,3003,102
53,4,3004,90
14,2,3004,11
77,5,3004,42
58,5,3005,42
30,14,3005,40
35,4,3005,90
75,9,3006,63
77,12,3006,13
65,14,3006,40
82,15,3007,101
52,10,3007,106
43,6,3007,73
5,2,3008,11
75,14,3008,40
87,13,3008,21
35,6,3009,73
17,15,3009,101
35,8,3009,84
73,3,3010,102
93,10,3010,106
27,4,3010,90
68,12,3011,13
61,6,3011,73
83,1,3011,92
26,12,3012,13
11,13,3012,21
64,6,3012,73
65,2,3013,11
95,10,3013,106
52,3,3013,102
49,19,3014,20
96,15,3014,101
68,2,3014,11
23,11,3015,39
88,15,3015,101
49,17,3015,84
65,20,3016,98
99,3,3016,102
43,18,3016,72
8,19,3017,20
80,5,3017,42
0,4,3017,90
27,20,3018,98
43,19,3018,20
70,18,3018,72
70,8,3019,84
6,14,3019,40
7,9,3019,63
40,3,3020,102
89,1,3020,92
58,5,3020,42
38,6,3021,73
100,12,3021,13
94,15,3021,101
5,9,3022,63
23,19,3022,20
29,11,3022,39
61,6,3023,73
67,17,3023,84
0,14,3023,40
77,6,3024,73
12,10,3024,106
50,1,3024,92
74,12,3025,13
86,17,3025,84
70,19,3025,20
42,6,3026,73
52,12,3026,13
71,18,3026,72
38,6,3027,73
76,16,3027,41
27,18,3027,72
13,11,3028,39
24,6,3028,73
8,7,3028,109
75,18,3029,72
25,11,3029,39
100,10,3029,106
46,10,3030,106
16,11,3030,39
74,15,3030,101
39,7,3031,109
53,8,3031,84
13,1,3031,92
36,1,3032,92
24,4,3032,90
75,12,3032,13
67,12,3033,13
92,18,3033,72
68,9,3033,63
24,19,3034,20
78,12,3034,13
81,4,3034,90
71,15,3035,101
7,20,3035,98
65,16,3035,41
98,8,3036,84
69,19,3036,20
77,15,3036,101
51,9,3037,63
64,4,3037,90
80,2,3037,11
94,16,3038,41
78,15,3038,101
82,4,3038,90
90,2,3039,11
50,4,3039,90
15,13,3039,21
35,6,3040,73
64,11,3040,39
82,3,3040,102
84,10,3041,106
15,3,3041,102
49,18,3041,72
61,16,3042,41
18,8,3042,84
19,17,3042,84
54,10,3043,106
97,9,3043,63
77,6,3043,73
6,3,3044,102
1,18,3044,72
45,12,3044,13
81,19,3045,20
8,10,3045,106
92,6,3045,73
55,2,3046,11
81,19,3046,20
28,14,3046,40
43,1,3047,92
34,2,3047,11
91,6,3047,73
31,1,3048,92
20,14,3048,40
93,18,3048,72
84,8,3049,84
43,12,3049,13
99,1,3049,92
11,13,3050,21
64,7,3050,109
66,8,3050,84
46,3,3051,102
19,2,3051,11
12,6,3051,73
80,2,3052,11
67,8,3052,84
81,20,3052,98
19,15,3053,101
46,7,3053,109
31,14,3053,40
59,5,3054,42
96,10,3054,106
91,14,3054,40
44,3,3055,102
20,2,3055,11
19,9,3055,63
11,9,3056,63
0,8,3056,84
21,17,3056,84
36,4,3057,90
21,13,3057,21
20,6,3057,73
22,4,3058,90
12,11,3058,39
46,18,3058,72
1,3,3059,102
68,7,3059,109
88,11,3059,39
88,20,3060,98
88,2,3060,11
69,1,3060,92
64,8,3061,84
4,18,3061,72
27,7,3061,109
51,17,3062,84
15,11,3062,39
19,10,3062,106
93,18,3063,72
21,8,3063,84
69,6,3063,73
43,15,3064,101
38,1,3064,92
64,3,3064,102
89,18,3065,72
5,20,3065,98
37,6,3065,73
86,7,3066,109
41,17,3066,84
69,12,3066,13
97,12,3067,13
82,6,3067,73
48,4,3067,90
87,7,3068,109
19,1,3068,92
69,3,3068,102
89,12,3069,13
63,11,3069,39
23,9,3069,63
62,4,3070,90
36,20,3070,98
45,8,3070,84
93,18,3071,72
80,2,3071,11
96,7,3071,109
52,18,3072,72
99,9,3072,63
17,20,3072,98
66,6,3073,73
15,10,3073,106
34,3,3073,102
2,1,3074,92
31,7,3074,109
5,2,3074,11
44,16,3075,41
35,10,3075,106
98,3,3075,102
76,14,3076,40
78,12,3076,13
65,3,3076,102
68,17,3077,84
46,11,3077,39
48,13,3077,21
71,3,3078,102
99,5,3078,42
44,11,3078,39
97,2,3079,11
3,20,3079,98
35,4,3079,90
92,17,3080,84
22,14,3080,40
87,1,3080,92
45,17,3081,84
22,18,3081,72
55,12,3081,13
29,3,3082,102
93,20,3082,98
73,11,3082,39
36,1,3083,92
96,18,3083,72
84,2,3083,11
93,15,3084,101
15,11,3084,39
49,14,3084,40
44,16,3085,41
79,14,3085,40
83,9,3085,63
60,14,3086,40
14,1,3086,92
17,17,3086,84
41,6,3087,73
22,12,3087,13
92,19,3087,20
73,1,3088,92
89,16,3088,41
28,18,3088,72
84,14,3089,40
76,19,3089,20
78,9,3089,63
68,15,3090,101
79,14,3090,40
6,2,3090,11
98,19,3091,20
3,18,3091,72
34,2,3091,11
5,1,3092,92
43,18,3092,72
36,5,3092,42
93,17,3093,84
86,11,3093,39
82,18,3093,72
70,17,3094,84
33,6,3094,73
1,8,3094,84
31,18,3095,72
36,2,3095,11
29,3,3095,102
6,8,3096,84
30,11,3096,39
92,12,3096,13
41,13,3097,21
7,11,3097,39
94,6,3097,73
46,18,3098,72
10,3,3098,102
7,15,3098,101
54,8,3099,84
26,20,3099,98
94,18,3099,72
94,18,3100,72
5,11,3100,39
64,6,3100,73
44,10,3101,106
55,15,3101,101
79,2,3101,11
65,11,3102,39
27,13,3102,21
11,12,3102,13
9,13,3103,21
89,18,3103,72
100,19,3103,20
33,20,3104,98
5,4,3104,90
20,6,3104,73
72,12,3105,13
89,18,3105,72
63,6,3105,73
1,19,3106,20
30,6,3106,73
15,16,3106,41
98,11,3107,39
39,10,3107,106
15,1,3107,92
69,18,3108,72
71,17,3108,84
29,12,3108,13
78,17,3109,84
15,2,3109,11
23,9,3109,63
78,6,3110,73
49,15,3110,101
65,10,3110,106
14,4,3111,90
76,16,3111,41
63,17,3111,84
92,7,3112,109
61,13,3112,21
17,1,3112,92
99,13,3113,21
22,3,3113,102
80,2,3113,11
86,18,3114,72
61,7,3114,109
98,14,3114,40
34,4,3115,90
39,1,3115,92
28,17,3115,84
66,3,3116,102
85,1,3116,92
83,20,3116,98
92,6,3117,73
27,10,3117,106
98,17,3117,84
78,7,3118,109
53,20,3118,98
55,6,3118,73
95,9,3119,63
64,2,3119,11
8,14,3119,40
48,10,3120,106
48,3,3120,102
28,12,3120,13
7,15,3121,101
2,18,3121,72
32,16,3121,41
24,16,3122,41
2,2,3122,11
86,5,3122,42
25,13,3123,21
67,19,3123,20
91,15,3123,101
19,17,3124,84
25,2,3124,11
35,5,3124,42
68,5,3125,42
58,13,3125,21
55,19,3125,20
20,8,3126,84
73,10,3126,106
43,7,3126,109
2,10,3127,106
71,8,3127,84
38,11,3127,39
97,15,3128,101
84,17,3128,84
11,4,3128,90
20,14,3129,40
19,4,3129,90
73,19,3129,20
91,12,3130,13
74,16,3130,41
23,3,3130,102
73,12,3131,13
7,13,3131,21
7,11,3131,39
5,1,3132,92
45,12,3132,13
20,2,3132,11
49,3,3133,102
69,19,3133,20
28,1,3133,92
34,8,3134,84
45,1,3134,92
81,7,3134,109
36,18,3135,72
30,20,3135,98
62,19,3135,20
22,18,3136,72
100,12,3136,13
88,16,3136,41
74,6,3137,73
32,9,3137,63
61,5,3137,42
24,20,3138,98
57,4,3138,90
69,9,3138,63
43,20,3139,98
21,4,3139,90
85,18,3139,72
84,13,3140,21
60,14,3140,40
77,19,3140,20
24,2,3141,11
69,6,3141,73
39,12,3141,13
1,10,3142,106
29,12,3142,13
0,15,3142,101
60,19,3143,20
57,15,3143,101
5,6,3143,73
10,16,3144,41
11,17,3144,84
2,4,3144,90
88,7,3145,109
43,20,3145,98
74,13,3145,21
68,19,3146,20
25,9,3146,63
14,3,3146,102
5,8,3147,84
75,1,3147,92
35,14,3147,40
1,8,3148,84
6,12,3148,13
73,15,3148,101
72,3,3149,102
57,20,3149,98
1,19,3149,20
41,11,3150,39
59,13,3150,21
35,8,3150,84
44,16,3151,41
58,17,3151,84
28,12,3151,13
86,5,3152,42
35,14,3152,40
10,13,3152,21
11,18,3153,72
90,20,3153,98
48,14,3153,40
45,7,3154,109
39,15,3154,101
3,6,3154,73
5,9,3155,63
13,20,3155,98
54,3,3155,102
48,7,3156,109
51,17,3156,84
75,14,3156,40
55,4,3157,90
23,13,3157,21
67,7,3157,109
44,18,3158,72
13,16,3158,41
95,13,3158,21
52,20,3159,98
92,10,3159,106
84,14,3159,40
78,19,3160,20
18,8,3160,84
31,1,3160,92
34,11,3161,39
33,17,3161,84
36,18,3161,72
91,13,3162,21
96,7,3162,109
76,9,3162,63
27,4,3163,90
54,7,3163,109
43,20,3163,98
31,13,3164,21
42,9,3164,63
11,6,3164,73
33,20,3165,98
60,4,3165,90
46,9,3165,63
95,12,3166,13
23,11,3166,39
83,16,3166,41
59,7,3167,109
91,5,3167,42
6,13,3167,21
34,3,3168,102
51,10,3168,106
58,9,3168,63
0,13,3169,21
93,15,3169,101
4,14,3169,40
51,1,3170,92
14,3,3170,102
64,8,3170,84
86,11,3171,39
50,13,3171,21
96,6,3171,73
87,9,3172,63
12,13,3172,21
56,1,3172,92
9,10,3173,106
0,20,3173,98
46,11,3173,39
5,12,3174,13
29,2,3174,11
26,14,3174,40
41,17,3175,84
24,10,3175,106
15,12,3175,13
39,10,3176,106
11,17,3176,84
100,7,3176,109
20,11,3177,39
46,18,3177,72
50,19,3177,20
25,2,3178,11
74,9,3178,63
74,1,3178,92
77,12,3179,13
14,14,3179,40
0,9,3179,63
30,17,3180,84
4,16,3180,41
91,9,3180,63
61,13,3181,21
71,1,3181,92
47,6,3181,73
47,5,3182,42
29,15,3182,101
30,3,3182,102
45,6,3183,73
61,8,3183,84
59,5,3183,42
35,19,3184,20
88,2,3184,11
17,20,3184,98
25,5,3185,42
48,1,3185,92
28,8,3185,84
35,19,3186,20
38,4,3186,90
36,13,3186,21
21,4,3187,90
28,10,3187,106
22,12,3187,13
8,13,3188,21
36,8,3188,84
24,3,3188,102
9,13,3189,21
93,1,3189,92
73,10,3189,106
25,4,3190,90
53,9,3190,63
42,11,3190,39
10,13,3191,21
59,19,3191,20
3,12,3191,13
57,12,3192,13
92,19,3192,20
49,15,3192,101
88,10,3193,106
42,3,3193,102
25,20,3193,98
69,15,3194,101
0,11,3194,39
83,8,3194,84
80,1,3195,92
58,13,3195,21
61,8,3195,84
7,18,3196,72
83,6,3196,73
60,3,3196,102
4,12,3197,13
3,20,3197,98
98,1,3197,92
30,4,3198,90
90,3,3198,102
65,14,3198,40
69,17,3199,84
72,19,3199,20
62,14,3199,40
34,9,3200,63
66,16,3200,41
75,8,3200,84
92,16,3201,41
48,20,3201,98
55,13,3201,21
19,13,3202,21
54,11,3202,39
83,4,3202,90
50,17,3203,84
75,10,3203,106
57,1,3203,92
44,5,3204,42
58,18,3204,72
91,13,3204,21
76,5,3205,42
71,19,3205,20
59,1,3205,92
78,2,3206,11
15,6,3206,73
37,17,3206,84
72,19,3207,20
94,1,3207,92
95,14,3207,40
68,16,3208,41
74,6,3208,73
16,2,3208,11
70,5,3209,42
53,17,3209,84
6,8,3209,84
44,5,3210,42
33,7,3210,109
75,10,3210,106
67,17,3211,84
92,19,3211,20
78,16,3211,41
89,20,3212,98
44,10,3212,106
58,5,3212,42
50,3,3213,102
47,5,3213,42
58,8,3213,84
46,12,3214,13
66,10,3214,106
8,6,3214,73
24,1,3215,92
97,13,3215,21
19,7,3215,109
89,18,3216,72
23,20,3216,98
49,4,3216,90
46,18,3217,72
33,14,3217,40
88,9,3217,63
67,20,3218,98
63,12,3218,13
48,19,3218,20
44,15,3219,101
55,8,3219,84
30,4,3219,90
15,8,3220,84
76,5,3220,42
