employeeId,average_score,training_completed,performance
3780,72.67,3,Average
3781,23.67,3,Poor
3782,47.67,3,Poor
3783,62.33,3,Average
3784,30.67,3,Poor
3785,57.0,3,Average
3786,43.67,3,Poor
3787,66.0,3,Average
3788,48.0,3,Poor
3789,49.67,3,Poor
3790,42.33,3,Poor
3791,15.67,3,Poor
3792,54.0,3,Average
3793,48.0,3,Poor
3794,67.67,3,Average
3795,49.67,3,Poor
3796,20.67,3,Poor
3797,39.67,3,Poor
3798,16.67,3,Poor
3799,45.0,3,Poor
3800,55.33,3,Average
3801,78.33,3,Average
3802,21.0,3,Poor
3803,52.33,3,Average
3804,51.33,3,Average
3805,61.67,3,Average
3806,43.0,3,Poor
3807,44.67,3,Poor
3808,42.33,3,Poor
3809,48.33,3,Poor
3810,36.67,3,Poor
3811,74.33,3,Average
3812,46.0,3,Poor
3813,50.0,3,Average
3814,64.67,3,Average
3815,47.67,3,Poor
3816,42.0,3,Poor
3817,32.67,3,Poor
3818,48.67,3,Poor
3819,59.0,3,Average
3820,70.0,3,Average
3821,61.0,3,Average
3822,56.33,3,Average
3823,33.67,3,Poor
3824,44.67,3,Poor
3825,48.0,3,Poor
3826,34.67,3,Poor
3827,64.0,3,Average
3828,63.0,3,Average
3829,69.67,3,Average
3830,12.33,3,Poor
3831,25.33,3,Poor
3832,53.0,3,Average
3833,51.67,3,Average
3834,27.33,3,Poor
3835,31.33,3,Poor
3836,58.0,3,Average
3837,65.67,3,Average
3838,62.67,3,Average
3839,35.67,3,Poor
3840,52.67,3,Average
3841,78.67,3,Average
3842,18.67,3,Poor
3843,40.0,3,Poor
3844,57.33,3,Average
3845,57.0,3,Average
3846,67.0,3,Average
3847,32.0,3,Poor
3848,44.0,3,Poor
3849,63.0,3,Average
3850,66.0,3,Average
3851,39.0,3,Poor
3852,67.0,3,Average
3853,55.33,3,Average
3854,31.67,3,Poor
3855,22.0,3,Poor
3856,64.67,3,Average
3857,57.67,3,Average
3858,53.0,3,Average
3859,43.67,3,Poor
3860,66.33,3,Average
3861,63.67,3,Average
3862,31.0,3,Poor
3863,48.33,3,Poor
3864,65.0,3,Average
3865,46.0,3,Poor
3866,54.0,3,Average
3867,45.0,3,Poor
3868,43.67,3,Poor
3869,36.0,3,Poor
3870,95.67,3,Excellent
3871,70.33,3,Average
3872,30.0,3,Poor
3873,36.33,3,Poor
3874,55.67,3,Average
3875,34.0,3,Poor
3876,44.0,3,Poor
3877,46.0,3,Poor
3878,41.33,3,Poor
3879,86.0,3,Excellent
3880,24.33,3,Poor
3881,37.67,3,Poor
3882,51.67,3,Average
3883,61.67,3,Average
3884,32.0,3,Poor
3885,31.0,3,Poor
3886,45.67,3,Poor
3887,44.33,3,Poor
3888,58.67,3,Average
3889,54.33,3,Average
3890,48.33,3,Poor
3891,54.0,3,Average
3892,37.67,3,Poor
3893,57.33,3,Average
3894,47.0,3,Poor
3895,53.33,3,Average
3896,53.67,3,Average
3897,70.67,3,Average
3898,62.33,3,Average
3899,80.33,3,Excellent
3900,12.0,3,Poor
3901,61.67,3,Average
3902,60.0,3,Average
3903,21.0,3,Poor
3904,61.0,3,Average
3905,37.0,3,Poor
3906,57.67,3,Average
3907,42.33,3,Poor
3908,62.0,3,Average
3909,53.0,3,Average
3910,29.33,3,Poor
3911,83.33,3,Excellent
3912,56.67,3,Average
3913,79.0,3,Average
3914,40.33,3,Poor
3915,64.0,3,Average
3916,79.67,3,Average
3917,68.33,3,Average
3918,42.67,3,Poor
3919,48.67,3,Poor
3920,52.0,3,Average
3921,57.0,3,Average
3922,33.33,3,Poor
3923,81.67,3,Excellent
3924,44.67,3,Poor
3925,67.33,3,Average
3926,55.33,3,Average
3927,48.67,3,Poor
3928,50.0,3,Average
3929,67.67,3,Average
3930,54.0,3,Average
3931,36.67,3,Poor
3932,58.0,3,Average
3933,74.33,3,Average
3934,66.67,3,Average
3935,31.67,3,Poor
3936,49.0,3,Poor
3937,77.33,3,Average
3938,90.0,3,Excellent
3939,72.33,3,Average
3940,26.0,3,Poor
3941,56.67,3,Average
3942,50.67,3,Average
3943,35.33,3,Poor
3944,46.33,3,Poor
3945,47.67,3,Poor
3946,51.33,3,Average
3947,37.67,3,Poor
3948,85.33,3,Excellent
3949,41.67,3,Poor
3950,47.67,3,Poor
3951,51.33,3,Average
3952,48.33,3,Poor
3953,28.33,3,Poor
3954,39.0,3,Poor
3955,45.33,3,Poor
3956,35.67,3,Poor
3957,65.33,3,Average
3958,67.0,3,Average
3959,62.0,3,Average
3960,29.67,3,Poor
3961,39.0,3,Poor
3962,31.0,3,Poor
3963,49.67,3,Poor
3964,73.33,3,Average
3965,62.67,3,Average
3966,59.67,3,Average
3967,56.0,3,Average
3968,76.0,3,Average
3969,31.0,3,Poor
3970,47.0,3,Poor
3971,81.33,3,Excellent
3972,47.67,3,Poor
3973,41.67,3,Poor
3974,38.0,3,Poor
3975,16.33,3,Poor
3976,46.33,3,Poor
3977,36.33,3,Poor
3978,33.67,3,Poor
3979,19.67,3,Poor
3980,46.0,3,Poor
3981,54.0,3,Average
3982,38.67,3,Poor
3983,14.0,3,Poor
3984,43.0,3,Poor
3985,33.67,3,Poor
3986,69.0,3,Average
3987,44.0,3,Poor
3988,53.0,3,Average
3989,58.0,3,Average
3990,44.33,3,Poor
3991,35.0,3,Poor
3992,50.0,3,Average
3993,57.0,3,Average
3994,57.67,3,Average
3995,42.33,3,Poor
3996,60.0,3,Average
3997,60.33,3,Average
3998,68.33,3,Average
3999,66.0,3,Average
4000,61.33,3,Average
4001,53.33,3,Average
4002,54.0,3,Average
4003,51.0,3,Average
4004,40.33,3,Poor
4005,12.67,3,Poor
4006,61.33,3,Average
4007,67.33,3,Average
4008,27.33,3,Poor
4009,41.33,3,Poor
4010,33.0,3,Poor
4011,36.67,3,Poor
4012,37.33,3,Poor
4013,31.0,3,Poor
4014,46.0,3,Poor
4015,48.33,3,Poor
4016,71.33,3,Average
4017,66.67,3,Average
4018,52.33,3,Average
4019,34.33,3,Poor
4020,51.33,3,Average
4021,63.0,3,Average
4022,28.33,3,Poor
4023,49.67,3,Poor
4024,26.33,3,Poor
4025,56.33,3,Average
4026,60.0,3,Average
4027,38.67,3,Poor
4028,67.67,3,Average
4029,62.0,3,Average
4030,47.33,3,Poor
4031,48.33,3,Poor
4032,42.67,3,Poor
4033,27.33,3,Poor
4034,62.67,3,Average
4035,41.67,3,Poor
4036,60.67,3,Average
4037,53.0,3,Average
4038,64.0,3,Average
4039,34.67,3,Poor
4040,87.0,3,Excellent
4041,40.67,3,Poor
4042,57.33,3,Average
4043,35.0,3,Poor
4044,49.33,3,Poor
4045,71.67,3,Average
4046,56.0,3,Average
4047,33.33,3,Poor
4048,32.0,3,Poor
4049,58.33,3,Average
4050,33.0,3,Poor
4051,28.67,3,Poor
4052,69.0,3,Average
4053,30.33,3,Poor
4054,38.33,3,Poor
4055,58.33,3,Average
4056,36.67,3,Poor
4057,67.0,3,Average
4058,45.67,3,Poor
4059,19.0,3,Poor
4060,83.67,3,Excellent
4061,74.67,3,Average
4062,35.67,3,Poor
4063,30.0,3,Poor
4064,12.33,3,Poor
4065,54.67,3,Average
4066,50.33,3,Average
4067,29.67,3,Poor
4068,26.33,3,Poor
4069,61.0,3,Average
4070,40.0,3,Poor
4071,28.33,3,Poor
4072,52.67,3,Average
4073,5.33,3,Poor
4074,42.0,3,Poor
4075,36.67,3,Poor
4076,44.67,3,Poor
4077,59.33,3,Average
4078,28.33,3,Poor
4079,28.67,3,Poor
4080,50.33,3,Average
4081,49.0,3,Poor
4082,39.33,3,Poor
4083,43.33,3,Poor
4084,25.33,3,Poor
4085,58.67,3,Average
4086,44.0,3,Poor
4087,39.67,3,Poor
4088,53.33,3,Average
4089,43.67,3,Poor
4090,70.33,3,Average
4091,80.67,3,Excellent
4092,21.0,3,Poor
4093,50.0,3,Average
4094,56.33,3,Average
4095,86.67,3,Excellent
4096,33.33,3,Poor
4097,30.0,3,Poor
4098,47.0,3,Poor
4099,70.67,3,Average
4100,39.33,3,Poor
4101,51.0,3,Average
4102,80.67,3,Excellent
4103,56.67,3,Average
4104,38.0,3,Poor
4105,61.33,3,Average
4106,44.67,3,Poor
4107,55.0,3,Average
4108,65.67,3,Average
4109,59.67,3,Average
4110,53.67,3,Average
4111,42.33,3,Poor
4112,40.67,3,Poor
4113,28.67,3,Poor
4114,59.67,3,Average
4115,21.67,3,Poor
4116,39.67,3,Poor
4117,90.67,3,Excellent
4118,49.33,3,Poor
4119,27.67,3,Poor
4120,32.67,3,Poor
4121,67.0,3,Average
4122,55.0,3,Average
4123,39.33,3,Poor
4124,27.33,3,Poor
4125,58.67,3,Average
4126,62.67,3,Average
4127,49.0,3,Poor
4128,51.0,3,Average
4129,43.0,3,Poor
4130,67.67,3,Average
4131,35.33,3,Poor
4132,27.0,3,Poor
4133,43.0,3,Poor
4134,53.33,3,Average
4135,52.33,3,Average
4136,29.67,3,Poor
4137,34.67,3,Poor
4138,50.67,3,Average
4139,49.33,3,Poor
4140,63.33,3,Average
4141,60.0,3,Average
4142,53.0,3,Average
4143,54.67,3,Average
4144,56.33,3,Average
4145,5.0,3,Poor
4146,29.0,3,Poor
4147,78.67,3,Average
4148,55.67,3,Average
4149,68.33,3,Average
4150,44.33,3,Poor
4151,48.0,3,Poor
4152,39.33,3,Poor
4153,50.0,3,Average
4154,25.0,3,Poor
4155,80.33,3,Excellent
4156,43.0,3,Poor
4157,65.33,3,Average
4158,50.33,3,Average
4159,54.67,3,Average
4160,67.67,3,Average
4161,28.0,3,Poor
4162,69.0,3,Average
4163,66.67,3,Average
4164,89.33,3,Excellent
4165,37.67,3,Poor
4166,50.0,3,Average
4167,41.0,3,Poor
4168,30.33,3,Poor
4169,39.33,3,Poor
4170,56.67,3,Average
4171,53.33,3,Average
4172,65.67,3,Average
4173,32.33,3,Poor
4174,54.0,3,Average
4175,20.0,3,Poor
4176,32.33,3,Poor
4177,51.67,3,Average
4178,48.67,3,Poor
4179,45.0,3,Poor
4180,78.67,3,Average
4181,20.0,3,Poor
4182,59.67,3,Average
4183,31.33,3,Poor
4184,38.0,3,Poor
4185,76.67,3,Average
4186,41.67,3,Poor
4187,41.33,3,Poor
4188,57.67,3,Average
4189,56.0,3,Average
4190,44.0,3,Poor
4191,32.33,3,Poor
4192,25.67,3,Poor
4193,64.33,3,Average
4194,56.0,3,Average
4195,51.0,3,Average
4196,15.0,3,Poor
4197,52.67,3,Average
4198,24.67,3,Poor
4199,48.33,3,Poor
4200,76.33,3,Average
4201,61.0,3,Average
4202,62.67,3,Average
4203,75.33,3,Average
4204,55.0,3,Average
4205,47.33,3,Poor
4206,80.0,3,Excellent
4207,48.0,3,Poor
4208,80.33,3,Excellent
4209,44.0,3,Poor
4210,73.67,3,Average
4211,66.0,3,Average
4212,23.67,3,Poor
4213,85.0,3,Excellent
4214,39.33,3,Poor
4215,30.33,3,Poor
4216,44.67,3,Poor
4217,67.0,3,Average
4218,53.0,3,Average
4219,34.33,3,Poor
4220,23.33,3,Poor
4221,31.0,3,Poor
4222,47.0,3,Poor
4223,58.33,3,Average
4224,24.67,3,Poor
4225,46.33,3,Poor
4226,65.0,3,Average
4227,7.33,3,Poor
4228,26.67,3,Poor
4229,39.67,3,Poor
4230,50.33,3,Average
4231,40.0,3,Poor
4232,20.33,3,Poor
4233,52.0,3,Average
4234,56.0,3,Average
4235,49.0,3,Poor
4236,52.0,3,Average
4237,51.0,3,Average
4238,76.0,3,Average
4239,30.67,3,Poor
4240,54.0,3,Average
4241,90.67,3,Excellent
4242,26.0,3,Poor
4243,48.0,3,Poor
4244,26.0,3,Poor
4245,40.33,3,Poor
4246,36.67,3,Poor
4247,65.67,3,Average
4248,36.67,3,Poor
4249,60.33,3,Average
4250,63.0,3,Average
4251,28.33,3,Poor
4252,33.33,3,Poor
4253,34.33,3,Poor
4254,65.33,3,Average
4255,52.33,3,Average
4256,75.33,3,Average
4257,70.33,3,Average
4258,57.33,3,Average
4259,65.0,3,Average
4260,34.67,3,Poor
4261,83.33,3,Excellent
4262,34.33,3,Poor
4263,16.0,3,Poor
4264,48.67,3,Poor
4265,64.0,3,Average
4266,51.0,3,Average
4267,77.33,3,Average
4268,74.67,3,Average
4269,65.0,3,Average
4270,46.33,3,Poor
4271,75.33,3,Average
4272,26.33,3,Poor
4273,59.33,3,Average
4274,46.0,3,Poor
4275,62.33,3,Average
4276,73.67,3,Average
4277,19.67,3,Poor
4278,38.0,3,Poor
4279,46.0,3,Poor
4280,41.33,3,Poor
4281,44.67,3,Poor
4282,47.33,3,Poor
4283,76.0,3,Average
4284,42.0,3,Poor
4285,43.33,3,Poor
4286,88.67,3,Excellent
4287,34.67,3,Poor
4288,91.67,3,Excellent
4289,32.0,3,Poor
4290,49.0,3,Poor
4291,52.67,3,Average
4292,87.67,3,Excellent
4293,59.33,3,Average
4294,44.0,3,Poor
4295,50.0,3,Average
4296,45.0,3,Poor
4297,54.67,3,Average
4298,50.33,3,Average
4299,34.67,3,Poor
4300,55.33,3,Average
4301,60.67,3,Average
4302,58.67,3,Average
4303,51.67,3,Average
4304,31.33,3,Poor
4305,66.33,3,Average
4306,33.0,3,Poor
4307,48.0,3,Poor
4308,44.0,3,Poor
4309,51.33,3,Average
4310,33.33,3,Poor
4311,41.67,3,Poor
4312,21.33,3,Poor
4313,51.0,3,Average
4314,65.33,3,Average
4315,39.0,3,Poor
4316,46.0,3,Poor
4317,58.0,3,Average
4318,60.67,3,Average
4319,62.33,3,Average
4320,33.67,3,Poor
4321,28.33,3,Poor
4322,67.33,3,Average
4323,57.0,3,Average
4324,41.33,3,Poor
4325,33.33,3,Poor
4326,40.33,3,Poor
4327,73.33,3,Average
4328,70.33,3,Average
4329,57.67,3,Average
4330,51.67,3,Average
4331,46.0,3,Poor
4332,25.33,3,Poor
4333,53.33,3,Average
4334,47.67,3,Poor
4335,40.67,3,Poor
4336,73.33,3,Average
4337,22.67,3,Poor
4338,61.67,3,Average
4339,34.67,3,Poor
4340,50.0,3,Average
4341,44.0,3,Poor
4342,38.0,3,Poor
4343,76.0,3,Average
4344,51.33,3,Average
4345,50.67,3,Average
4346,24.67,3,Poor
4347,43.33,3,Poor
4348,59.33,3,Average
4349,47.0,3,Poor
4350,40.67,3,Poor
4351,65.67,3,Average
4352,50.67,3,Average
4353,57.0,3,Average
4354,48.67,3,Poor
4355,27.0,3,Poor
4356,65.0,3,Average
4357,22.33,3,Poor
4358,36.33,3,Poor
4359,57.67,3,Average
4360,56.67,3,Average
4361,44.67,3,Poor
4362,54.67,3,Average
4363,60.0,3,Average
4364,48.0,3,Poor
4365,67.33,3,Average
4366,41.33,3,Poor
4367,22.67,3,Poor
4368,72.67,3,Average
4369,58.0,3,Average
4370,22.67,3,Poor
4371,38.33,3,Poor
4372,63.0,3,Average
4373,62.33,3,Average
4374,45.33,3,Poor
4375,67.67,3,Average
4376,76.67,3,Average
4377,39.33,3,Poor
4378,85.0,3,Excellent
4379,13.33,3,Poor
4380,33.33,3,Poor
4381,71.33,3,Average
4382,51.0,3,Average
4383,13.0,3,Poor
4384,70.33,3,Average
4385,19.33,3,Poor
4386,48.67,3,Poor
4387,28.33,3,Poor
4388,43.33,3,Poor
4389,74.67,3,Average
4390,74.0,3,Average
4391,56.0,3,Average
4392,55.0,3,Average
4393,40.67,3,Poor
4394,52.33,3,Average
4395,55.67,3,Average
4396,38.33,3,Poor
4397,46.67,3,Poor
4398,33.0,3,Poor
4399,80.33,3,Excellent
4400,36.33,3,Poor
4401,35.33,3,Poor
4402,42.67,3,Poor
4403,72.33,3,Average
4404,62.67,3,Average
4405,33.0,3,Poor
4406,54.0,3,Average
4407,53.67,3,Average
4408,64.67,3,Average
4409,59.67,3,Average
4410,29.0,3,Poor
4411,52.67,3,Average
4412,59.33,3,Average
4413,55.33,3,Average
4414,47.67,3,Poor
4415,78.33,3,Average
4416,65.67,3,Average
4417,60.33,3,Average
4418,38.33,3,Poor
4419,43.33,3,Poor
4420,49.0,3,Poor
4421,29.67,3,Poor
4422,27.33,3,Poor
4423,17.0,3,Poor
4424,55.0,3,Average
4425,67.33,3,Average
4426,35.33,3,Poor
4427,25.67,3,Poor
4428,28.33,3,Poor
4429,56.67,3,Average
4430,63.0,3,Average
4431,28.0,3,Poor
4432,39.67,3,Poor
4433,25.0,3,Poor
4434,50.67,3,Average
4435,63.67,3,Average
4436,80.33,3,Excellent
4437,42.0,3,Poor
4438,66.0,3,Average
4439,44.0,3,Poor
4440,24.67,3,Poor
4441,51.0,3,Average
4442,58.0,3,Average
4443,51.33,3,Average
4444,37.67,3,Poor
4445,55.67,3,Average
4446,49.33,3,Poor
4447,57.0,3,Average
4448,62.0,3,Average
4449,41.67,3,Poor
4450,52.67,3,Average
4451,51.67,3,Average
4452,41.0,3,Poor
4453,60.67,3,Average
4454,35.67,3,Poor
4455,69.0,3,Average
4456,49.67,3,Poor
4457,38.0,3,Poor
4458,59.0,3,Average
4459,76.67,3,Average
4460,42.33,3,Poor
4461,42.33,3,Poor
4462,45.67,3,Poor
4463,37.67,3,Poor
4464,64.0,3,Average
4465,36.33,3,Poor
4466,77.67,3,Average
4467,52.0,3,Average
4468,54.67,3,Average
4469,38.0,3,Poor
4470,60.33,3,Average
4471,38.33,3,Poor
4472,37.0,3,Poor
4473,53.67,3,Average
4474,51.0,3,Average
4475,47.67,3,Poor
4476,43.0,3,Poor
4477,38.33,3,Poor
4478,49.0,3,Poor
4479,26.0,3,Poor
4480,36.33,3,Poor
4481,68.0,3,Average
4482,64.33,3,Average
4483,57.0,3,Average
4484,48.67,3,Poor
4485,63.0,3,Average
4486,69.0,3,Average
4487,42.67,3,Poor
4488,68.67,3,Average
4489,48.33,3,Poor
4490,48.0,3,Poor
4491,48.0,3,Poor
4492,82.33,3,Excellent
4493,72.0,3,Average
4494,34.67,3,Poor
4495,30.0,3,Poor
4496,50.67,3,Average
4497,50.67,3,Average
4498,36.33,3,Poor
4499,50.67,3,Average
4500,47.33,3,Poor
4501,42.67,3,Poor
4502,26.67,3,Poor
4503,45.33,3,Poor
4504,21.33,3,Poor
4505,19.0,3,Poor
4506,65.67,3,Average
4507,40.33,3,Poor
4508,60.67,3,Average
4509,40.0,3,Poor
4510,67.67,3,Average
4511,72.67,3,Average
4512,50.33,3,Average
4513,40.33,3,Poor
4514,66.33,3,Average
4515,65.0,3,Average
4516,52.33,3,Average
4517,57.0,3,Average
4518,84.67,3,Excellent
4519,55.33,3,Average
4520,34.33,3,Poor
4521,33.0,3,Poor
4522,51.33,3,Average
4523,54.33,3,Average
4524,42.33,3,Poor
4525,32.67,3,Poor
4526,34.0,3,Poor
4527,42.33,3,Poor
4528,42.67,3,Poor
4529,70.67,3,Average
4530,91.33,3,Excellent
4531,49.0,3,Poor
4532,63.67,3,Average
4533,69.33,3,Average
4534,47.0,3,Poor
4535,41.0,3,Poor
4536,40.0,3,Poor
4537,43.33,3,Poor
4538,49.67,3,Poor
4539,54.33,3,Average
4540,67.67,3,Average
4541,63.33,3,Average
4542,69.33,3,Average
4543,16.33,3,Poor
4544,68.33,3,Average
4545,57.67,3,Average
4546,44.33,3,Poor
4547,35.0,3,Poor
4548,66.67,3,Average
4549,78.67,3,Average
4550,36.0,3,Poor
4551,60.33,3,Average
4552,75.0,3,Average
4553,54.33,3,Average
4554,61.67,3,Average
4555,58.33,3,Average
4556,37.33,3,Poor
4557,82.67,3,Excellent
4558,66.0,3,Average
4559,45.67,3,Poor
4560,85.0,3,Excellent
4561,71.0,3,Average
4562,33.0,3,Poor
4563,51.0,3,Average
4564,14.0,3,Poor
4565,42.67,3,Poor
4566,38.33,3,Poor
4567,32.67,3,Poor
4568,87.0,3,Excellent
4569,70.67,3,Average
4570,59.33,3,Average
4571,86.0,3,Excellent
4572,50.33,3,Average
4573,25.67,3,Poor
4574,67.33,3,Average
4575,24.0,3,Poor
4576,68.67,3,Average
4577,70.67,3,Average
4578,42.67,3,Poor
4579,61.67,3,Average
4580,65.0,3,Average
4581,53.67,3,Average
4582,46.67,3,Poor
4583,86.67,3,Excellent
4584,32.67,3,Poor
4585,28.33,3,Poor
4586,39.67,3,Poor
4587,29.33,3,Poor
4588,33.67,3,Poor
4589,42.33,3,Poor
4590,65.33,3,Average
4591,43.67,3,Poor
4592,47.33,3,Poor
4593,55.0,3,Average
4594,76.0,3,Average
4595,25.0,3,Poor
4596,54.33,3,Average
4597,28.0,3,Poor
4598,72.33,3,Average
4599,35.0,3,Poor
4600,42.33,3,Poor
4601,48.0,3,Poor
4602,68.67,3,Average
4603,56.33,3,Average
4604,57.67,3,Average
4605,83.67,3,Excellent
4606,51.0,3,Average
4607,56.0,3,Average
4608,47.33,3,Poor
4609,54.33,3,Average
4610,73.0,3,Average
4611,55.0,3,Average
4612,56.0,3,Average
4613,64.33,3,Average
4614,57.0,3,Average
4615,27.67,3,Poor
4616,68.0,3,Average
4617,48.67,3,Poor
4618,32.67,3,Poor
4619,63.67,3,Average
4620,36.33,3,Poor
4621,28.33,3,Poor
4622,48.0,3,Poor
4623,41.33,3,Poor
4624,53.67,3,Average
4625,38.67,3,Poor
4626,61.33,3,Average
4627,62.67,3,Average
4628,47.0,3,Poor
4629,20.67,3,Poor
4630,74.0,3,Average
4631,40.67,3,Poor
4632,74.33,3,Average
4633,57.33,3,Average
4634,33.33,3,Poor
4635,33.33,3,Poor
4636,61.33,3,Average
4637,47.67,3,Poor
4638,53.0,3,Average
4639,70.33,3,Average
4640,74.33,3,Average
4641,42.67,3,Poor
4642,44.67,3,Poor
4643,65.33,3,Average
4644,40.67,3,Poor
4645,80.0,3,Excellent
4646,79.67,3,Average
4647,20.0,3,Poor
4648,46.0,3,Poor
4649,48.0,3,Poor
4650,23.33,3,Poor
4651,18.67,3,Poor
4652,30.33,3,Poor
4653,29.33,3,Poor
4654,35.0,3,Poor
4655,59.33,3,Average
4656,78.33,3,Average
4657,45.67,3,Poor
4658,41.67,3,Poor
4659,33.0,3,Poor
4660,79.33,3,Average
4661,24.0,3,Poor
4662,65.0,3,Average
4663,43.33,3,Poor
4664,63.0,3,Average
4665,21.33,3,Poor
4666,68.0,3,Average
4667,38.33,3,Poor
4668,83.0,3,Excellent
4669,42.67,3,Poor
4670,38.67,3,Poor
4671,60.33,3,Average
4672,80.0,3,Excellent
4673,66.67,3,Average
4674,22.67,3,Poor
4675,66.33,3,Average
4676,41.0,3,Poor
4677,19.67,3,Poor
4678,50.67,3,Average
4679,48.33,3,Poor
4680,55.33,3,Average
4681,57.33,3,Average
4682,58.0,3,Average
4683,48.67,3,Poor
4684,51.0,3,Average
4685,27.33,3,Poor
4686,57.0,3,Average
4687,59.0,3,Average
4688,82.67,3,Excellent
4689,58.33,3,Average
4690,58.33,3,Average
4691,40.67,3,Poor
4692,21.0,3,Poor
4693,49.33,3,Poor
4694,72.0,3,Average
4695,49.67,3,Poor
4696,49.33,3,Poor
4697,48.0,3,Poor
4698,48.67,3,Poor
4699,63.67,3,Average
4700,24.0,3,Poor
4701,33.0,3,Poor
4702,68.33,3,Average
4703,42.33,3,Poor
4704,13.33,3,Poor
4705,47.67,3,Poor
4706,72.0,3,Average
4707,66.33,3,Average
4708,58.0,3,Average
4709,52.0,3,Average
4710,73.0,3,Average
4711,70.0,3,Average
4712,63.0,3,Average
4713,75.0,3,Average
4714,22.67,3,Poor
4715,29.67,3,Poor
4716,51.0,3,Average
4717,32.0,3,Poor
4718,66.67,3,Average
4719,31.67,3,Poor
4720,39.0,3,Poor
4721,41.67,3,Poor
4722,55.0,3,Average
4723,51.0,3,Average
4724,48.0,3,Poor
4725,33.67,3,Poor
4726,66.33,3,Average
4727,57.67,3,Average
4728,68.67,3,Average
4729,36.67,3,Poor
4730,36.0,3,Poor
4731,50.33,3,Average
4732,35.67,3,Poor
4733,90.33,3,Excellent
4734,53.33,3,Average
4735,32.33,3,Poor
4736,41.33,3,Poor
4737,54.67,3,Average
4738,75.0,3,Average
4739,36.33,3,Poor
4740,63.67,3,Average
4741,17.67,3,Poor
4742,71.33,3,Average
4743,82.33,3,Excellent
4744,71.67,3,Average
4745,35.33,3,Poor
4746,46.0,3,Poor
4747,36.67,3,Poor
4748,53.0,3,Average
4749,83.0,3,Excellent
4750,22.0,3,Poor
4751,48.33,3,Poor
4752,47.33,3,Poor
4753,53.33,3,Average
4754,32.33,3,Poor
4755,63.0,3,Average
4756,58.67,3,Average
4757,31.67,3,Poor
4758,54.33,3,Average
4759,61.33,3,Average
4760,70.67,3,Average
4761,68.33,3,Average
4762,56.33,3,Average
4763,52.67,3,Average
4764,32.67,3,Poor
4765,24.33,3,Poor
4766,19.67,3,Poor
4767,53.0,3,Average
4768,27.67,3,Poor
4769,59.67,3,Average
4770,48.67,3,Poor
4771,76.33,3,Average
4772,55.67,3,Average
4773,48.0,3,Poor
4774,77.0,3,Average
4775,74.67,3,Average
4776,47.33,3,Poor
4777,27.33,3,Poor
4778,35.67,3,Poor
4779,51.67,3,Average
4780,51.0,3,Average
4781,40.67,3,Poor
4782,77.0,3,Average
4783,38.67,3,Poor
4784,32.33,3,Poor
4785,41.0,3,Poor
4786,31.0,3,Poor
4787,56.67,3,Average
4788,78.33,3,Average
4789,61.67,3,Average
4790,71.33,3,Average
4791,42.0,3,Poor
4792,79.67,3,Average
4793,33.33,3,Poor
4794,47.67,3,Poor
4795,45.67,3,Poor
4796,58.33,3,Average
4797,65.67,3,Average
4798,13.33,3,Poor
4799,54.67,3,Average
4800,71.0,3,Average
4801,46.0,3,Poor
4802,36.0,3,Poor
4803,70.0,3,Average
4804,43.67,3,Poor
4805,34.0,3,Poor
4806,47.33,3,Poor
4807,86.67,3,Excellent
4808,60.67,3,Average
4809,30.0,3,Poor
4810,40.0,3,Poor
4811,78.67,3,Average
4812,66.0,3,Average
4813,65.0,3,Average
4814,63.0,3,Average
4815,85.67,3,Excellent
4816,30.0,3,Poor
4817,34.67,3,Poor
4818,38.0,3,Poor
4819,23.67,3,Poor
4820,67.67,3,Average
4821,55.67,3,Average
4822,62.67,3,Average
4823,43.0,3,Poor
4824,52.0,3,Average
4825,87.0,3,Excellent
4826,66.0,3,Average
4827,42.67,3,Poor
4828,62.33,3,Average
4829,62.0,3,Average
4830,59.67,3,Average
4831,47.67,3,Poor
4832,29.0,3,Poor
4833,40.33,3,Poor
4834,53.33,3,Average
4835,66.33,3,Average
4836,67.0,3,Average
4837,53.67,3,Average
4838,56.67,3,Average
4839,51.67,3,Average
4840,21.0,3,Poor
4841,66.33,3,Average
4842,42.33,3,Poor
4843,29.67,3,Poor
4844,60.67,3,Average
4845,50.0,3,Average
4846,58.33,3,Average
4847,64.0,3,Average
4848,19.67,3,Poor
4849,74.33,3,Average
4850,12.67,3,Poor
4851,49.0,3,Poor
4852,29.33,3,Poor
4853,37.33,3,Poor
4854,67.33,3,Average
4855,31.0,3,Poor
4856,37.0,3,Poor
4857,76.0,3,Average
4858,61.0,3,Average
4859,68.67,3,Average
4860,46.0,3,Poor
4861,66.0,3,Average
4862,48.0,3,Poor
4863,27.67,3,Poor
4864,57.0,3,Average
4865,75.0,3,Average
4866,36.0,3,Poor
4867,45.33,3,Poor
4868,55.67,3,Average
4869,47.33,3,Poor
4870,57.67,3,Average
4871,53.0,3,Average
4872,39.67,3,Poor
4873,45.33,3,Poor
4874,47.0,3,Poor
4875,44.67,3,Poor
4876,58.33,3,Average
4877,22.67,3,Poor
4878,59.0,3,Average
4879,78.33,3,Average
4880,39.33,3,Poor
4881,78.0,3,Average
4882,52.67,3,Average
4883,41.67,3,Poor
4884,56.0,3,Average
4885,86.67,3,Excellent
4886,82.67,3,Excellent
4887,39.0,3,Poor
4888,32.33,3,Poor
4889,16.67,3,Poor
4890,25.0,3,Poor
