employeeId,role,trainingId,assignment_score,codeQuality,communication,problemSolving,timeManagement
2744,EMPLOYEE,8,84,46,65,80,46
2745,EMPLOYEE,28,0,84,7,53,11
2745,EMPLOYEE,35,15,18,18,10,35
2745,EMPLOYEE,7,9,79,14,73,27
2746,EMPLOYEE,29,89,45,38,22,61
2746,EMPLOYEE,33,87,60,16,88,8
2746,EMPLOYEE,42,23,15,28,35,21
2747,EMPLOYEE,7,16,85,72,21,19
2747,EMPLOYEE,25,77,3,27,85,16
2747,EMPLOYEE,13,11,48,34,5,89
2748,EMPLOYEE,14,45,73,98,10,64
2748,EMPLOYEE,29,74,60,30,62,73
2748,EMPLOYEE,8,6,44,88,100,93
2749,EMPLOYEE,37,99,12,61,50,69
2749,EMPLOYEE,26,86,40,63,98,78
2749,EMPLOYEE,33,15,50,8,39,80
2750,EMPLOYEE,45,19,88,22,93,29
2750,EMPLOYEE,33,13,75,56,92,5
2750,EMPLOYEE,15,15,97,47,69,89
2751,EMPLOYEE,24,44,67,31,29,83
2751,EMPLOYEE,3,86,35,17,70,52
2751,EMPLOYEE,45,40,15,1,39,29
2752,EMPLOYEE,42,62,40,4,59,69
2752,EMPLOYEE,20,81,93,97,56,41
2752,EMPLOYEE,6,55,3,84,22,78
2753,EMPLOYEE,27,63,19,99,24,52
2753,EMPLOYEE,8,61,77,16,27,42
2753,EMPLOYEE,37,91,10,61,94,62
2754,EMPLOYEE,36,53,100,81,73,77
2754,EMPLOYEE,8,84,69,2,71,31
2754,EMPLOYEE,50,7,17,86,16,28
2755,EMPLOYEE,19,60,72,62,0,53
2755,EMPLOYEE,6,38,10,11,35,3
2755,EMPLOYEE,29,20,64,53,46,47
2756,EMPLOYEE,38,82,88,17,44,85
2756,EMPLOYEE,47,47,62,24,75,24
2756,EMPLOYEE,44,31,70,27,57,46
2757,EMPLOYEE,6,16,33,68,48,95
2757,EMPLOYEE,22,90,97,67,73,76
2757,EMPLOYEE,11,56,60,26,56,95
2758,EMPLOYEE,19,89,81,72,53,79
2758,EMPLOYEE,8,54,8,44,59,58
2758,EMPLOYEE,38,22,81,74,6,95
2759,EMPLOYEE,30,57,11,54,35,76
2759,EMPLOYEE,4,69,52,41,42,55
2759,EMPLOYEE,1,45,6,87,68,59
2760,EMPLOYEE,21,98,49,99,47,40
2760,EMPLOYEE,41,36,44,22,81,39
2760,EMPLOYEE,2,74,10,34,27,64
2761,EMPLOYEE,16,2,35,79,49,95
2761,EMPLOYEE,42,24,22,92,41,85
2761,EMPLOYEE,40,10,67,91,22,69
2762,EMPLOYEE,24,95,70,88,74,27
2762,EMPLOYEE,34,63,69,7,31,100
2762,EMPLOYEE,21,100,29,53,33,1
2763,EMPLOYEE,22,16,12,49,89,93
2763,EMPLOYEE,35,31,48,97,73,46
2763,EMPLOYEE,41,31,34,93,85,5
2764,EMPLOYEE,27,66,79,33,60,90
2764,EMPLOYEE,13,56,28,57,99,47
2764,EMPLOYEE,49,50,88,9,9,96
2765,EMPLOYEE,10,13,56,41,10,6
2765,EMPLOYEE,49,25,16,99,5,90
2765,EMPLOYEE,6,92,12,86,62,32
2766,EMPLOYEE,47,53,62,68,1,99
2766,EMPLOYEE,6,63,19,49,56,74
2766,EMPLOYEE,27,51,27,31,55,20
2767,EMPLOYEE,7,75,49,38,82,20
2767,EMPLOYEE,13,6,39,70,55,96
2767,EMPLOYEE,39,56,36,52,30,38
2768,EMPLOYEE,23,10,14,25,24,45
2768,EMPLOYEE,5,67,40,41,5,9
2768,EMPLOYEE,41,70,48,1,30,34
2769,EMPLOYEE,28,89,38,16,13,36
2769,EMPLOYEE,20,75,96,83,72,14
2769,EMPLOYEE,47,89,5,85,48,6
2770,EMPLOYEE,10,91,1,65,32,75
2770,EMPLOYEE,41,16,22,3,5,6
2770,EMPLOYEE,35,31,52,75,24,85
2771,EMPLOYEE,45,50,60,53,46,78
2771,EMPLOYEE,31,48,32,45,75,3
2771,EMPLOYEE,35,65,2,44,61,67
2772,EMPLOYEE,27,56,17,32,12,62
2772,EMPLOYEE,33,4,4,9,26,40
2772,EMPLOYEE,31,75,33,98,34,38
2773,EMPLOYEE,11,90,96,30,31,73
2773,EMPLOYEE,50,24,78,70,10,1
2773,EMPLOYEE,29,36,1,9,45,8
2774,EMPLOYEE,21,86,3,75,97,66
2774,EMPLOYEE,13,63,21,25,87,35
2774,EMPLOYEE,18,61,81,94,62,3
2775,EMPLOYEE,13,16,36,4,56,80
2775,EMPLOYEE,32,16,44,26,56,41
2775,EMPLOYEE,24,70,19,24,93,82
2776,EMPLOYEE,7,90,47,75,75,60
2776,EMPLOYEE,35,12,92,90,10,1
2776,EMPLOYEE,38,79,41,42,50,3
2777,EMPLOYEE,26,13,46,11,70,50
2777,EMPLOYEE,6,3,16,60,3,93
2777,EMPLOYEE,15,95,75,36,6,60
2778,EMPLOYEE,42,49,9,78,48,28
2778,EMPLOYEE,21,25,79,4,18,15
2778,EMPLOYEE,15,12,67,85,22,63
2779,EMPLOYEE,19,99,47,99,67,81
2779,EMPLOYEE,39,17,21,44,34,23
2779,EMPLOYEE,29,28,15,75,55,52
2780,EMPLOYEE,20,86,67,96,39,13
2780,EMPLOYEE,31,51,86,46,71,82
2780,EMPLOYEE,33,19,61,79,2,51
2781,EMPLOYEE,23,6,82,20,87,95
2781,EMPLOYEE,7,51,79,19,2,1
2781,EMPLOYEE,5,31,59,43,74,85
2782,EMPLOYEE,12,75,72,12,55,51
2782,EMPLOYEE,16,0,82,44,97,49
2782,EMPLOYEE,15,6,5,5,13,91
2783,EMPLOYEE,36,58,86,46,56,78
2783,EMPLOYEE,50,23,89,39,85,35
2783,EMPLOYEE,1,83,73,95,31,56
2784,EMPLOYEE,42,38,5,25,37,45
2784,EMPLOYEE,2,75,93,86,48,23
2784,EMPLOYEE,16,30,84,50,65,33
2785,EMPLOYEE,30,55,54,89,48,94
2785,EMPLOYEE,47,9,13,66,49,52
2785,EMPLOYEE,22,8,64,98,6,37
2786,EMPLOYEE,2,86,71,20,23,69
2786,EMPLOYEE,8,96,35,92,25,57
2786,EMPLOYEE,38,30,81,54,16,3
2787,EMPLOYEE,27,95,60,97,61,100
2787,EMPLOYEE,13,9,89,14,99,36
2787,EMPLOYEE,14,11,26,39,19,23
2788,EMPLOYEE,36,13,17,2,20,3
2788,EMPLOYEE,32,56,1,70,49,89
2788,EMPLOYEE,47,78,59,73,49,91
2789,EMPLOYEE,46,1,52,24,57,57
2789,EMPLOYEE,21,99,83,53,37,17
2789,EMPLOYEE,33,51,7,40,16,10
2790,EMPLOYEE,16,40,78,60,0,55
2790,EMPLOYEE,35,26,12,81,74,71
2790,EMPLOYEE,3,14,60,15,42,68
2791,EMPLOYEE,20,95,8,43,84,27
2791,EMPLOYEE,8,15,68,42,3,99
2791,EMPLOYEE,37,73,45,42,31,17
2792,EMPLOYEE,9,44,11,92,6,61
2792,EMPLOYEE,31,83,20,59,58,78
2792,EMPLOYEE,10,47,82,57,50,3
2793,EMPLOYEE,25,20,82,65,47,17
2793,EMPLOYEE,2,58,64,50,69,4
2793,EMPLOYEE,20,2,74,34,7,17
2794,EMPLOYEE,13,26,28,74,19,100
2794,EMPLOYEE,24,89,93,73,93,15
2794,EMPLOYEE,50,14,64,6,5,44
2795,EMPLOYEE,13,94,95,96,59,91
2795,EMPLOYEE,26,37,64,31,74,50
2795,EMPLOYEE,33,20,60,91,4,79
2796,EMPLOYEE,45,24,38,62,27,80
2796,EMPLOYEE,40,14,96,4,39,13
2796,EMPLOYEE,36,62,98,76,70,26
2797,EMPLOYEE,45,1,53,52,66,58
2797,EMPLOYEE,1,97,64,13,91,70
2797,EMPLOYEE,18,9,6,3,42,34
2798,EMPLOYEE,37,26,62,83,72,63
2798,EMPLOYEE,36,32,6,96,21,84
2798,EMPLOYEE,33,18,30,49,39,15
2799,EMPLOYEE,5,85,68,4,43,24
2799,EMPLOYEE,16,35,8,30,86,77
2799,EMPLOYEE,17,8,44,43,53,30
2800,EMPLOYEE,31,12,6,14,72,9
2800,EMPLOYEE,3,17,47,50,22,88
2800,EMPLOYEE,8,98,82,91,80,37
2801,EMPLOYEE,38,63,8,6,37,52
2801,EMPLOYEE,19,77,28,45,30,13
2801,EMPLOYEE,13,30,7,32,62,82
2802,EMPLOYEE,28,67,18,30,77,86
2802,EMPLOYEE,45,78,42,98,4,6
2802,EMPLOYEE,1,98,80,45,34,81
2803,EMPLOYEE,12,21,65,27,24,72
2803,EMPLOYEE,21,27,0,89,28,26
2803,EMPLOYEE,5,0,69,58,25,60
2804,EMPLOYEE,31,87,25,73,7,21
2804,EMPLOYEE,22,53,35,9,75,64
2804,EMPLOYEE,25,100,31,30,86,51
2805,EMPLOYEE,36,96,79,37,76,80
2805,EMPLOYEE,30,90,31,6,56,92
2805,EMPLOYEE,48,98,14,13,36,29
2806,EMPLOYEE,50,30,18,64,84,19
2806,EMPLOYEE,33,89,25,24,12,19
2806,EMPLOYEE,39,63,8,24,18,67
2807,EMPLOYEE,19,65,13,75,60,15
2807,EMPLOYEE,13,9,25,2,57,64
2807,EMPLOYEE,35,73,13,6,26,41
2808,EMPLOYEE,8,49,68,61,85,3
2808,EMPLOYEE,32,38,24,46,2,21
2808,EMPLOYEE,4,70,28,77,3,21
2809,EMPLOYEE,29,8,44,88,10,65
2809,EMPLOYEE,47,6,4,97,8,96
2809,EMPLOYEE,17,80,53,64,32,88
2810,EMPLOYEE,17,43,73,81,24,35
2810,EMPLOYEE,44,85,18,91,15,75
2810,EMPLOYEE,23,9,4,65,64,16
2811,EMPLOYEE,16,21,100,22,56,79
2811,EMPLOYEE,31,34,81,64,46,92
2811,EMPLOYEE,37,69,53,52,76,2
2812,EMPLOYEE,20,76,66,74,68,63
2812,EMPLOYEE,4,48,85,60,9,23
2812,EMPLOYEE,24,19,77,80,58,42
2813,EMPLOYEE,45,52,88,21,31,26
2813,EMPLOYEE,6,30,45,71,73,66
2813,EMPLOYEE,38,84,79,14,39,60
2814,EMPLOYEE,27,39,97,6,95,53
2814,EMPLOYEE,36,17,61,98,25,100
2814,EMPLOYEE,6,70,90,44,21,35
2815,EMPLOYEE,7,50,86,93,39,99
2815,EMPLOYEE,13,54,80,17,59,81
2815,EMPLOYEE,32,16,92,64,43,16
2816,EMPLOYEE,5,76,34,0,69,71
2816,EMPLOYEE,14,75,70,11,6,6
2816,EMPLOYEE,42,87,37,80,43,18
2817,EMPLOYEE,41,46,4,23,77,81
2817,EMPLOYEE,44,93,11,69,24,75
2817,EMPLOYEE,31,12,34,84,59,14
2818,EMPLOYEE,17,34,67,15,45,42
2818,EMPLOYEE,21,69,92,75,85,55
2818,EMPLOYEE,33,96,87,3,76,67
2819,EMPLOYEE,44,84,23,31,98,67
2819,EMPLOYEE,33,8,28,0,23,68
2819,EMPLOYEE,43,95,86,84,70,55
2820,EMPLOYEE,25,58,57,61,5,29
2820,EMPLOYEE,34,58,47,89,37,64
2820,EMPLOYEE,28,80,0,55,25,72
2821,EMPLOYEE,12,54,23,73,19,28
2821,EMPLOYEE,46,12,75,37,24,17
2821,EMPLOYEE,28,32,70,75,30,46
2822,EMPLOYEE,17,32,40,92,12,91
2822,EMPLOYEE,4,31,44,97,21,5
2822,EMPLOYEE,15,86,63,18,11,25
2823,EMPLOYEE,20,85,24,93,82,44
2823,EMPLOYEE,18,20,92,37,100,3
2823,EMPLOYEE,49,42,34,33,12,40
2824,EMPLOYEE,10,82,97,25,16,32
2824,EMPLOYEE,45,20,99,72,91,22
2824,EMPLOYEE,11,37,71,16,74,33
2825,EMPLOYEE,47,11,4,83,81,71
2825,EMPLOYEE,11,4,68,49,1,3
2825,EMPLOYEE,20,6,80,22,0,9
2826,EMPLOYEE,31,72,89,86,17,14
2826,EMPLOYEE,32,68,88,91,38,25
2826,EMPLOYEE,2,77,33,39,4,22
2827,EMPLOYEE,21,32,1,60,20,37
2827,EMPLOYEE,24,38,48,37,41,98
2827,EMPLOYEE,30,41,38,60,91,81
2828,EMPLOYEE,7,78,75,97,2,27
2828,EMPLOYEE,34,39,6,42,75,53
2828,EMPLOYEE,37,8,84,58,39,90
2829,EMPLOYEE,12,23,18,10,33,77
2829,EMPLOYEE,17,17,3,64,89,43
2829,EMPLOYEE,36,38,27,19,74,20
2830,EMPLOYEE,45,77,52,92,97,13
2830,EMPLOYEE,49,49,81,75,96,12
2830,EMPLOYEE,47,55,3,81,25,33
2831,EMPLOYEE,6,17,95,23,98,68
2831,EMPLOYEE,18,13,26,28,63,39
2831,EMPLOYEE,25,84,96,51,9,32
2832,EMPLOYEE,12,58,65,96,33,74
2832,EMPLOYEE,42,41,11,37,1,72
2832,EMPLOYEE,5,94,34,23,77,96
2833,EMPLOYEE,32,40,34,70,56,3
2833,EMPLOYEE,29,46,99,9,53,39
2833,EMPLOYEE,23,10,2,8,79,93
2834,EMPLOYEE,34,43,100,34,5,86
2834,EMPLOYEE,9,43,41,70,11,27
2834,EMPLOYEE,4,5,86,37,86,81
2835,EMPLOYEE,11,51,42,75,64,78
2835,EMPLOYEE,17,33,57,43,34,87
2835,EMPLOYEE,26,96,98,1,69,64
2836,EMPLOYEE,18,67,81,66,82,51
2836,EMPLOYEE,28,40,46,82,94,87
2836,EMPLOYEE,42,96,44,14,1,93
2837,EMPLOYEE,14,54,75,7,57,65
2837,EMPLOYEE,40,48,24,82,73,44
2837,EMPLOYEE,46,31,13,89,9,1
2838,EMPLOYEE,41,95,62,4,32,69
2838,EMPLOYEE,31,52,85,41,87,29
2838,EMPLOYEE,28,5,81,45,99,81
2839,EMPLOYEE,8,52,10,10,13,45
2839,EMPLOYEE,3,21,81,100,10,80
2839,EMPLOYEE,41,13,48,14,65,100
2840,EMPLOYEE,38,24,56,30,4,36
2840,EMPLOYEE,36,31,84,56,53,84
2840,EMPLOYEE,39,75,43,80,44,3
2841,EMPLOYEE,46,94,96,68,71,78
2841,EMPLOYEE,15,96,54,91,63,74
2841,EMPLOYEE,7,21,56,31,14,96
2842,EMPLOYEE,47,69,2,58,23,28
2842,EMPLOYEE,32,69,67,53,25,13
2842,EMPLOYEE,28,77,44,67,44,96
2843,EMPLOYEE,38,80,66,30,92,92
2843,EMPLOYEE,15,93,56,17,86,57
2843,EMPLOYEE,12,77,63,54,16,58
2844,EMPLOYEE,49,25,78,74,74,35
2844,EMPLOYEE,5,38,56,77,67,95
2844,EMPLOYEE,38,55,49,3,55,18
2845,EMPLOYEE,47,39,54,37,18,46
2845,EMPLOYEE,27,27,92,54,44,2
2845,EMPLOYEE,22,24,25,15,2,94
2846,EMPLOYEE,41,29,40,94,4,36
2846,EMPLOYEE,17,22,26,42,23,57
2846,EMPLOYEE,29,0,12,23,36,15
2847,EMPLOYEE,12,37,59,51,18,53
2847,EMPLOYEE,34,41,77,8,27,36
2847,EMPLOYEE,35,62,85,55,25,46
2848,EMPLOYEE,34,63,7,12,12,48
2848,EMPLOYEE,11,84,72,23,43,23
2848,EMPLOYEE,23,98,14,56,4,88
2849,EMPLOYEE,22,64,26,17,75,51
2849,EMPLOYEE,36,86,74,53,6,36
2849,EMPLOYEE,35,46,76,100,75,45
2850,EMPLOYEE,50,54,56,8,34,31
2850,EMPLOYEE,31,20,48,36,66,72
2850,EMPLOYEE,6,2,2,66,90,11
2851,EMPLOYEE,30,85,32,39,80,8
2851,EMPLOYEE,31,54,26,26,22,51
2851,EMPLOYEE,39,34,29,13,97,15
2852,EMPLOYEE,37,32,94,62,30,93
2852,EMPLOYEE,11,20,5,6,75,92
2852,EMPLOYEE,40,52,24,59,85,87
2853,EMPLOYEE,49,33,43,85,80,91
2853,EMPLOYEE,21,74,9,96,84,43
2853,EMPLOYEE,19,93,15,45,34,65
2854,EMPLOYEE,36,82,22,65,72,5
2854,EMPLOYEE,9,9,12,70,51,17
2854,EMPLOYEE,27,3,4,55,11,60
2855,EMPLOYEE,42,52,4,79,57,3
2855,EMPLOYEE,34,72,97,53,43,53
2855,EMPLOYEE,38,50,26,20,71,66
2856,EMPLOYEE,12,48,59,15,92,30
2856,EMPLOYEE,42,61,33,61,54,51
2856,EMPLOYEE,28,52,53,64,39,64
2857,EMPLOYEE,23,14,86,21,83,24
2857,EMPLOYEE,21,64,63,41,5,61
2857,EMPLOYEE,2,92,49,60,89,96
2858,EMPLOYEE,17,57,53,70,8,37
2858,EMPLOYEE,39,3,26,8,87,11
2858,EMPLOYEE,29,64,15,57,21,1
2859,EMPLOYEE,30,82,54,65,99,50
2859,EMPLOYEE,6,11,77,44,18,29
2859,EMPLOYEE,45,14,82,63,77,56
2860,EMPLOYEE,19,92,44,46,49,84
2860,EMPLOYEE,2,85,65,49,61,96
2860,EMPLOYEE,14,99,56,73,63,63
2861,EMPLOYEE,20,58,75,16,72,62
2861,EMPLOYEE,39,74,2,19,21,96
2861,EMPLOYEE,34,11,24,4,16,15
2862,EMPLOYEE,27,97,66,46,95,11
2862,EMPLOYEE,11,9,99,0,32,88
2862,EMPLOYEE,34,88,80,53,85,86
2863,EMPLOYEE,42,12,69,54,26,35
2863,EMPLOYEE,2,10,34,87,81,36
2863,EMPLOYEE,14,24,83,8,14,60
2864,EMPLOYEE,24,13,30,9,73,53
2864,EMPLOYEE,1,34,81,57,44,21
2864,EMPLOYEE,28,43,82,29,11,25
2865,EMPLOYEE,40,5,15,21,50,33
2865,EMPLOYEE,34,93,79,22,33,17
2865,EMPLOYEE,32,16,54,25,0,92
2866,EMPLOYEE,10,8,26,17,72,99
2866,EMPLOYEE,39,25,31,2,6,42
2866,EMPLOYEE,21,51,23,18,76,75
2867,EMPLOYEE,15,56,99,45,72,83
2867,EMPLOYEE,34,46,78,5,100,52
2867,EMPLOYEE,28,35,95,12,89,21
2868,EMPLOYEE,14,63,86,95,31,66
2868,EMPLOYEE,47,85,84,57,75,78
2868,EMPLOYEE,15,1,45,4,54,20
2869,EMPLOYEE,29,93,2,75,72,10
2869,EMPLOYEE,7,62,78,53,17,30
2869,EMPLOYEE,49,94,17,50,24,35
2870,EMPLOYEE,29,55,50,48,92,25
2870,EMPLOYEE,27,96,42,14,27,39
2870,EMPLOYEE,35,34,72,69,43,94
2871,EMPLOYEE,8,41,24,76,9,49
2871,EMPLOYEE,28,92,51,25,29,22
2871,EMPLOYEE,23,44,67,100,30,93
2872,EMPLOYEE,8,15,65,76,36,17
2872,EMPLOYEE,29,79,66,64,32,92
2872,EMPLOYEE,22,93,20,25,97,90
2873,EMPLOYEE,4,25,60,71,34,60
2873,EMPLOYEE,23,37,20,39,16,92
2873,EMPLOYEE,49,38,47,85,77,19
2874,EMPLOYEE,19,2,82,70,86,37
2874,EMPLOYEE,43,2,63,76,0,87
2874,EMPLOYEE,7,6,66,87,96,92
2875,EMPLOYEE,1,27,59,31,46,8
2875,EMPLOYEE,6,33,98,85,56,51
2875,EMPLOYEE,2,49,2,100,34,7
2876,EMPLOYEE,29,37,68,56,7,95
2876,EMPLOYEE,18,80,61,79,50,14
2876,EMPLOYEE,48,76,98,7,92,66
2877,EMPLOYEE,50,9,85,79,10,68
2877,EMPLOYEE,36,45,7,34,63,57
2877,EMPLOYEE,16,34,77,23,46,67
2878,EMPLOYEE,4,81,27,7,0,4
2878,EMPLOYEE,34,60,32,58,99,3
2878,EMPLOYEE,48,61,24,76,72,11
2879,EMPLOYEE,42,7,18,8,92,45
2879,EMPLOYEE,37,91,39,8,63,15
2879,EMPLOYEE,18,27,80,52,58,85
2880,EMPLOYEE,49,42,83,85,68,78
2880,EMPLOYEE,44,41,52,49,80,64
2880,EMPLOYEE,1,80,1,22,70,20
2881,EMPLOYEE,13,68,55,22,43,83
2881,EMPLOYEE,27,58,92,42,42,72
2881,EMPLOYEE,42,29,64,8,75,36
2882,EMPLOYEE,7,90,22,77,0,84
2882,EMPLOYEE,19,68,7,75,42,51
2882,EMPLOYEE,20,51,9,80,65,86
2883,EMPLOYEE,30,18,41,27,6,49
2883,EMPLOYEE,40,39,9,16,9,26
2883,EMPLOYEE,21,49,2,58,51,8
2884,EMPLOYEE,37,8,23,45,63,33
2884,EMPLOYEE,13,26,29,39,55,50
2884,EMPLOYEE,36,65,90,5,77,64
2885,EMPLOYEE,41,6,33,71,15,49
2885,EMPLOYEE,19,14,85,42,13,58
2885,EMPLOYEE,8,50,70,45,40,2
2886,EMPLOYEE,23,70,11,60,89,22
2886,EMPLOYEE,4,74,89,11,39,51
2886,EMPLOYEE,37,69,96,18,74,62
2887,EMPLOYEE,45,34,32,43,0,52
2887,EMPLOYEE,32,7,86,93,73,95
2887,EMPLOYEE,48,35,99,1,18,14
2888,EMPLOYEE,27,62,12,32,93,61
2888,EMPLOYEE,19,87,40,1,94,100
2888,EMPLOYEE,13,91,98,98,9,24
2889,EMPLOYEE,4,60,42,54,47,34
2889,EMPLOYEE,35,5,14,6,25,23
2889,EMPLOYEE,40,61,25,6,3,89
2890,EMPLOYEE,29,49,62,24,21,40
2890,EMPLOYEE,46,12,92,39,71,72
2890,EMPLOYEE,12,36,68,93,14,89
2891,EMPLOYEE,12,48,65,10,61,80
2891,EMPLOYEE,20,60,91,64,49,78
2891,EMPLOYEE,38,1,16,60,20,7
2892,EMPLOYEE,47,89,84,2,98,60
2892,EMPLOYEE,25,89,71,83,62,72
2892,EMPLOYEE,1,14,43,98,94,42
2893,EMPLOYEE,11,80,46,8,93,80
2893,EMPLOYEE,17,63,29,83,4,49
2893,EMPLOYEE,50,59,82,99,42,25
2894,EMPLOYEE,29,38,13,85,21,63
2894,EMPLOYEE,37,84,94,44,7,8
2894,EMPLOYEE,24,75,44,36,14,82
2895,EMPLOYEE,14,31,30,62,6,38
2895,EMPLOYEE,2,78,61,4,83,18
2895,EMPLOYEE,19,88,60,92,10,100
2896,EMPLOYEE,18,44,67,80,15,16
2896,EMPLOYEE,4,46,100,10,80,68
2896,EMPLOYEE,43,2,68,26,28,49
2897,EMPLOYEE,14,64,16,15,37,55
2897,EMPLOYEE,38,65,81,43,63,58
2897,EMPLOYEE,9,30,60,46,20,94
2898,EMPLOYEE,42,52,20,57,71,100
2898,EMPLOYEE,18,97,97,38,68,61
2898,EMPLOYEE,1,64,13,64,14,40
2899,EMPLOYEE,19,19,12,1,90,27
2899,EMPLOYEE,4,7,71,27,36,94
2899,EMPLOYEE,7,88,96,36,58,79
2900,EMPLOYEE,37,81,74,50,25,75
2900,EMPLOYEE,24,73,53,13,86,72
2900,EMPLOYEE,6,73,77,22,29,2
2901,EMPLOYEE,26,12,52,79,1,33
2901,EMPLOYEE,16,31,44,67,77,29
2901,EMPLOYEE,27,49,41,70,19,57
2902,EMPLOYEE,37,88,65,25,76,75
2902,EMPLOYEE,15,15,51,25,29,67
2902,EMPLOYEE,49,93,52,9,73,46
2903,EMPLOYEE,48,37,14,82,65,61
2903,EMPLOYEE,16,26,73,47,75,71
2903,EMPLOYEE,2,73,81,45,17,78
2904,EMPLOYEE,24,73,14,66,2,71
2904,EMPLOYEE,31,55,58,48,17,7
2904,EMPLOYEE,2,22,79,84,27,34
2905,EMPLOYEE,38,10,85,91,71,70
2905,EMPLOYEE,27,0,72,30,45,2
2905,EMPLOYEE,3,67,68,70,14,36
2906,EMPLOYEE,20,96,87,49,28,65
2906,EMPLOYEE,5,62,34,89,28,49
2906,EMPLOYEE,25,60,59,39,82,41
2907,EMPLOYEE,4,63,92,97,31,22
2907,EMPLOYEE,21,19,81,100,46,77
2907,EMPLOYEE,28,17,58,46,83,5
2908,EMPLOYEE,6,3,77,2,87,81
2908,EMPLOYEE,26,83,39,57,16,1
2908,EMPLOYEE,7,81,80,82,46,70
2909,EMPLOYEE,42,57,13,95,31,86
2909,EMPLOYEE,13,8,8,50,31,75
2909,EMPLOYEE,46,59,17,10,8,2
2910,EMPLOYEE,18,45,98,21,99,91
2910,EMPLOYEE,43,19,54,90,49,92
2910,EMPLOYEE,39,71,62,88,31,93
2911,EMPLOYEE,13,91,31,99,40,33
2911,EMPLOYEE,28,78,98,24,95,42
2911,EMPLOYEE,21,40,87,19,93,80
2912,EMPLOYEE,43,64,80,91,40,26
2912,EMPLOYEE,22,46,46,54,75,23
2912,EMPLOYEE,36,18,27,91,27,72
2913,EMPLOYEE,34,28,24,68,45,33
2913,EMPLOYEE,8,29,44,77,73,100
2913,EMPLOYEE,11,26,70,56,31,72
2914,EMPLOYEE,16,3,71,36,61,30
2914,EMPLOYEE,1,84,5,90,99,29
2914,EMPLOYEE,45,70,5,77,50,71
2915,EMPLOYEE,32,5,33,44,14,44
2915,EMPLOYEE,33,2,49,12,71,93
2915,EMPLOYEE,31,15,17,25,96,52
2916,EMPLOYEE,34,14,56,90,65,77
2916,EMPLOYEE,39,30,21,28,65,56
2916,EMPLOYEE,44,41,22,81,60,85
2917,EMPLOYEE,45,84,85,85,53,47
2917,EMPLOYEE,47,20,83,41,37,23
2917,EMPLOYEE,26,53,15,43,55,2
2918,EMPLOYEE,11,62,53,19,4,7
2918,EMPLOYEE,34,10,58,12,61,70
2918,EMPLOYEE,10,88,56,52,50,26
2919,EMPLOYEE,36,46,38,49,17,92
2919,EMPLOYEE,19,75,48,18,57,62
2919,EMPLOYEE,9,64,100,22,57,28
2920,EMPLOYEE,50,100,13,78,68,100
2920,EMPLOYEE,8,37,50,36,11,28
2920,EMPLOYEE,12,70,59,35,24,41
2921,EMPLOYEE,4,39,91,17,16,8
2921,EMPLOYEE,17,42,21,93,28,12
2921,EMPLOYEE,27,26,67,87,48,36
2922,EMPLOYEE,18,20,7,94,42,76
2922,EMPLOYEE,11,11,13,63,64,83
2922,EMPLOYEE,28,85,30,63,28,58
2923,EMPLOYEE,5,76,29,70,1,86
2923,EMPLOYEE,27,74,19,39,83,42
2923,EMPLOYEE,19,3,9,68,52,22
2924,EMPLOYEE,29,10,68,64,14,48
2924,EMPLOYEE,22,39,41,1,39,89
2924,EMPLOYEE,3,45,79,63,0,64
2925,EMPLOYEE,22,92,95,19,90,79
2925,EMPLOYEE,6,50,2,83,8,51
2925,EMPLOYEE,8,68,4,84,85,4
2926,EMPLOYEE,8,16,83,73,22,23
2926,EMPLOYEE,13,69,23,71,94,40
2926,EMPLOYEE,34,77,14,39,42,78
2927,EMPLOYEE,2,76,6,37,38,98
2927,EMPLOYEE,48,50,92,21,75,4
2927,EMPLOYEE,1,69,38,47,81,81
2928,EMPLOYEE,25,40,59,54,85,31
2928,EMPLOYEE,10,68,21,5,90,97
2928,EMPLOYEE,49,63,76,52,83,1
2929,EMPLOYEE,15,7,7,86,93,46
2929,EMPLOYEE,41,78,57,4,9,65
2929,EMPLOYEE,35,74,76,41,88,81
2930,EMPLOYEE,27,55,27,72,29,14
2930,EMPLOYEE,48,16,82,40,100,51
2930,EMPLOYEE,16,51,93,57,97,85
2931,EMPLOYEE,21,79,32,16,92,43
2931,EMPLOYEE,29,96,19,26,73,80
2931,EMPLOYEE,46,67,51,95,2,23
2932,EMPLOYEE,19,88,16,90,79,100
2932,EMPLOYEE,25,26,47,98,34,95
2932,EMPLOYEE,3,100,100,67,11,68
2933,EMPLOYEE,17,99,51,70,64,98
2933,EMPLOYEE,26,44,36,24,79,43
2933,EMPLOYEE,16,83,51,79,54,42
2934,EMPLOYEE,26,94,43,50,7,23
2934,EMPLOYEE,14,10,42,24,34,37
2934,EMPLOYEE,18,18,11,78,34,52
2935,EMPLOYEE,16,29,0,42,99,16
2935,EMPLOYEE,5,77,64,85,71,27
2935,EMPLOYEE,36,16,50,20,38,64
2936,EMPLOYEE,26,59,13,0,35,64
2936,EMPLOYEE,35,21,78,87,61,62
2936,EMPLOYEE,20,56,98,74,73,44
2937,EMPLOYEE,5,72,96,30,32,63
2937,EMPLOYEE,36,70,52,46,26,40
2937,EMPLOYEE,2,0,88,60,90,62
2938,EMPLOYEE,46,8,46,44,51,33
